i,Ebeam,x,y,z,Q2,pT,obs,Nacc,stat_sivers,stat_collins,stat_pretzelosity,systrel,systabs,target,hadron,Experiment
178,11.0,0.243810,0.366916,0.426071,1.842478,0.654935,AUT,183003.526791,0.040580,0.036950,0.037493,0.070207,0.001417,neutron,pi+,solid
179,11.0,0.082377,0.744626,0.426526,1.252469,0.867461,AUT,1418730.470890,0.007857,0.009180,0.009170,0.070207,0.001117,neutron,pi+,solid
180,11.0,0.139286,0.595641,0.427245,1.672828,0.862129,AUT,754580.881879,0.013301,0.014165,0.014265,0.070207,0.001216,neutron,pi+,solid
181,11.0,0.116806,0.561902,0.473292,1.349609,0.141578,AUT,2880743.936995,0.007762,0.006757,0.006791,0.070207,0.001179,neutron,pi+,solid
182,11.0,0.148693,0.514857,0.473770,1.578271,0.119729,AUT,2719284.648262,0.006650,0.006436,0.006453,0.070207,0.001239,neutron,pi+,solid
183,11.0,0.172886,0.469358,0.473954,1.673143,0.108423,AUT,2652434.219292,0.006715,0.006636,0.006652,0.070207,0.001287,neutron,pi+,solid
184,11.0,0.201970,0.420165,0.474260,1.748066,0.100505,AUT,2672988.139490,0.006898,0.006882,0.006863,0.070207,0.001345,neutron,pi+,solid
185,11.0,0.248573,0.355305,0.474126,1.814299,0.112940,AUT,1814451.738893,0.009630,0.009287,0.009308,0.070207,0.001434,neutron,pi+,solid
186,11.0,0.079917,0.686882,0.472968,1.129417,0.323213,AUT,1833926.481562,0.027911,0.017651,0.017628,0.070207,0.001116,neutron,pi+,solid
187,11.0,0.094247,0.647277,0.473610,1.258907,0.309011,AUT,1639684.400304,0.024905,0.016434,0.016433,0.070207,0.001140,neutron,pi+,solid
188,11.0,0.104680,0.630054,0.473705,1.361178,0.304442,AUT,1558903.324871,0.023627,0.015959,0.015955,0.070207,0.001158,neutron,pi+,solid
189,11.0,0.114278,0.616379,0.473935,1.453777,0.299277,AUT,1498320.271422,0.022581,0.015502,0.015588,0.070207,0.001175,neutron,pi+,solid
190,11.0,0.123502,0.605314,0.474010,1.542994,0.293906,AUT,1388989.169687,0.021930,0.015432,0.015458,0.070207,0.001192,neutron,pi+,solid
191,11.0,0.132721,0.589366,0.474344,1.614309,0.287894,AUT,1288761.871769,0.021040,0.015158,0.015289,0.070207,0.001210,neutron,pi+,solid
192,11.0,0.142688,0.569022,0.474384,1.675579,0.281695,AUT,1141450.166880,0.020575,0.015306,0.015444,0.070207,0.001229,neutron,pi+,solid
193,11.0,0.154305,0.548062,0.474796,1.745119,0.273132,AUT,937420.649883,0.020088,0.015720,0.015796,0.070207,0.001252,neutron,pi+,solid
194,11.0,0.169092,0.521350,0.475459,1.818693,0.255010,AUT,590768.187906,0.020843,0.017703,0.017863,0.070207,0.001282,neutron,pi+,solid
195,11.0,0.188628,0.483544,0.476748,1.880034,0.229610,AUT,157220.250077,0.029486,0.029545,0.029894,0.070207,0.001321,neutron,pi+,solid
196,11.0,0.263786,0.335742,0.477287,1.820200,0.224710,AUT,228503.399228,0.082982,0.054356,0.054564,0.070207,0.001463,neutron,pi+,solid
197,11.0,0.308961,0.311291,0.473177,1.985271,0.239526,AUT,1606.380404,1.746130,1.264184,0.817888,0.070207,0.001549,neutron,pi+,solid
198,11.0,0.068641,0.775508,0.473612,1.095630,0.504233,AUT,1240921.483849,0.015211,0.012368,0.012444,0.070207,0.001098,neutron,pi+,solid
199,11.0,0.079842,0.708657,0.473636,1.167296,0.500210,AUT,1173539.486788,0.012753,0.011269,0.011302,0.070207,0.001116,neutron,pi+,solid
200,11.0,0.087805,0.683327,0.473723,1.238307,0.497504,AUT,1109696.758205,0.012377,0.011073,0.011052,0.070207,0.001129,neutron,pi+,solid
201,11.0,0.095732,0.670276,0.473815,1.324397,0.495263,AUT,1112030.183223,0.012055,0.010839,0.010853,0.070207,0.001142,neutron,pi+,solid
202,11.0,0.103901,0.661214,0.473876,1.417957,0.495982,AUT,986794.718730,0.012483,0.011254,0.011274,0.070207,0.001156,neutron,pi+,solid
203,11.0,0.112480,0.650790,0.473779,1.510844,0.497268,AUT,921836.340976,0.012566,0.011442,0.011455,0.070207,0.001172,neutron,pi+,solid
204,11.0,0.122092,0.637519,0.473704,1.606452,0.499095,AUT,890248.069485,0.012492,0.011504,0.011510,0.070207,0.001190,neutron,pi+,solid
205,11.0,0.133108,0.606921,0.473477,1.666520,0.502866,AUT,786091.834182,0.012570,0.011966,0.012055,0.070207,0.001211,neutron,pi+,solid
206,11.0,0.148154,0.538561,0.472558,1.643999,0.518133,AUT,673123.236003,0.012583,0.013952,0.014013,0.070207,0.001239,neutron,pi+,solid
207,11.0,0.177200,0.449690,0.471113,1.639944,0.544952,AUT,752230.351467,0.013210,0.023688,0.023711,0.070207,0.001295,neutron,pi+,solid
208,11.0,0.233248,0.368117,0.470600,1.758226,0.544520,AUT,815722.565644,0.014910,0.026437,0.026493,0.070207,0.001403,neutron,pi+,solid
209,11.0,0.067709,0.786908,0.473863,1.096644,0.691899,AUT,1328419.899071,0.007959,0.009037,0.009023,0.070207,0.001096,neutron,pi+,solid
210,11.0,0.081191,0.719399,0.474102,1.204623,0.688650,AUT,1374204.589181,0.008106,0.008311,0.008324,0.070207,0.001118,neutron,pi+,solid
211,11.0,0.093981,0.681418,0.474125,1.321163,0.688409,AUT,1422006.306580,0.008500,0.008255,0.008265,0.070207,0.001139,neutron,pi+,solid
212,11.0,0.109486,0.644235,0.474191,1.454656,0.687472,AUT,1513822.361036,0.009006,0.008518,0.008537,0.070207,0.001166,neutron,pi+,solid
213,11.0,0.130611,0.586719,0.474188,1.578160,0.687469,AUT,1649023.538563,0.010225,0.010147,0.010140,0.070207,0.001205,neutron,pi+,solid
214,11.0,0.174422,0.477520,0.474920,1.700617,0.678450,AUT,2108965.309420,0.007930,0.010504,0.010503,0.070207,0.001290,neutron,pi+,solid
215,11.0,0.240876,0.370214,0.475681,1.837594,0.650676,AUT,270306.535201,0.027520,0.045698,0.045783,0.070207,0.001421,neutron,pi+,solid
216,11.0,0.078150,0.746863,0.475471,1.194340,0.875560,AUT,1421486.118099,0.007983,0.008845,0.008839,0.070207,0.001113,neutron,pi+,solid
217,11.0,0.125616,0.620773,0.476061,1.585355,0.871501,AUT,1377140.083464,0.008493,0.008669,0.008678,0.070207,0.001196,neutron,pi+,solid
218,11.0,0.196939,0.446348,0.475391,1.810787,0.858426,AUT,77569.181522,0.076503,0.059043,0.061215,0.070207,0.001336,neutron,pi+,solid
219,11.0,0.096158,0.717771,0.478431,1.380370,1.068298,AUT,392535.402614,0.015894,0.020318,0.020419,0.070207,0.001144,neutron,pi+,solid
220,11.0,0.127013,0.542698,0.523513,1.415721,0.135047,AUT,3062875.271579,0.006670,0.006185,0.006201,0.070207,0.001203,neutron,pi+,solid
221,11.0,0.166216,0.479601,0.523975,1.642152,0.114114,AUT,2852899.880678,0.006435,0.006369,0.006378,0.070207,0.001281,neutron,pi+,solid
222,11.0,0.204825,0.415574,0.524230,1.750443,0.107088,AUT,2896770.523480,0.006686,0.006674,0.006680,0.070207,0.001359,neutron,pi+,solid
223,11.0,0.257298,0.345096,0.523648,1.827132,0.122914,AUT,939953.760279,0.014182,0.013406,0.013424,0.070207,0.001462,neutron,pi+,solid
224,11.0,0.085409,0.660288,0.523090,1.160541,0.319681,AUT,1896782.776663,0.023646,0.015438,0.015474,0.070207,0.001128,neutron,pi+,solid
225,11.0,0.103827,0.624757,0.523611,1.338350,0.307414,AUT,1748312.977038,0.020441,0.014083,0.014131,0.070207,0.001160,neutron,pi+,solid
226,11.0,0.117964,0.604372,0.523843,1.471268,0.301570,AUT,1630185.006381,0.019061,0.013655,0.013596,0.070207,0.001186,neutron,pi+,solid
227,11.0,0.130973,0.584469,0.524145,1.579525,0.293238,AUT,1507008.573466,0.018018,0.013316,0.013386,0.070207,0.001212,neutron,pi+,solid
228,11.0,0.144649,0.557334,0.524448,1.663412,0.284999,AUT,1293561.307952,0.017291,0.013406,0.013423,0.070207,0.001239,neutron,pi+,solid
229,11.0,0.160929,0.528530,0.524775,1.754715,0.272660,AUT,974228.393353,0.016842,0.013969,0.014040,0.070207,0.001272,neutron,pi+,solid
230,11.0,0.182617,0.488942,0.525735,1.839917,0.244921,AUT,409502.510243,0.019182,0.018446,0.018596,0.070207,0.001317,neutron,pi+,solid
231,11.0,0.256434,0.344550,0.526422,1.810847,0.232192,AUT,360118.949647,0.039847,0.030335,0.029917,0.070207,0.001460,neutron,pi+,solid
232,11.0,0.072007,0.752819,0.523667,1.114626,0.503263,AUT,1298113.389646,0.024431,0.016351,0.016333,0.070207,0.001106,neutron,pi+,solid
233,11.0,0.085544,0.686723,0.523996,1.212107,0.495980,AUT,1153670.229210,0.018551,0.013761,0.013798,0.070207,0.001128,neutron,pi+,solid
234,11.0,0.095913,0.666591,0.524123,1.319504,0.492079,AUT,1087827.147042,0.018250,0.013774,0.013819,0.070207,0.001146,neutron,pi+,solid
235,11.0,0.106425,0.654576,0.524221,1.437844,0.489351,AUT,984728.045755,0.018276,0.014075,0.014056,0.070207,0.001165,neutron,pi+,solid
236,11.0,0.117762,0.647111,0.524237,1.572898,0.489280,AUT,876677.148092,0.018533,0.014514,0.014576,0.070207,0.001187,neutron,pi+,solid
237,11.0,0.130539,0.629636,0.524182,1.695770,0.490012,AUT,746837.756646,0.018617,0.015073,0.015181,0.070207,0.001212,neutron,pi+,solid
238,11.0,0.147065,0.572250,0.523735,1.733599,0.495026,AUT,493837.345324,0.018205,0.016737,0.016870,0.070207,0.001245,neutron,pi+,solid
239,11.0,0.184939,0.433954,0.520067,1.645899,0.555612,AUT,327822.951835,0.019223,0.035815,0.035847,0.070207,0.001317,neutron,pi+,solid
240,11.0,0.238071,0.359122,0.518257,1.761077,0.561816,AUT,138003.827242,0.041485,0.074396,0.074444,0.070207,0.001423,neutron,pi+,solid
241,11.0,0.070548,0.766840,0.523788,1.112354,0.700201,AUT,1336613.977886,0.008073,0.009131,0.009144,0.070207,0.001103,neutron,pi+,solid
242,11.0,0.086174,0.698495,0.524007,1.241560,0.693803,AUT,1278711.253887,0.008332,0.008559,0.008550,0.070207,0.001130,neutron,pi+,solid
243,11.0,0.101841,0.662321,0.523889,1.391147,0.694262,AUT,1300858.955717,0.008605,0.008532,0.008529,0.070207,0.001157,neutron,pi+,solid
244,11.0,0.122396,0.610365,0.523831,1.538958,0.695095,AUT,1414832.631990,0.009046,0.009058,0.009063,0.070207,0.001195,neutron,pi+,solid
245,11.0,0.165453,0.488617,0.523866,1.650756,0.693368,AUT,2020917.733855,0.008931,0.012356,0.012337,0.070207,0.001279,neutron,pi+,solid
246,11.0,0.225315,0.389524,0.522576,1.808244,0.669568,AUT,389658.254176,0.019636,0.036960,0.036575,0.070207,0.001400,neutron,pi+,solid
247,11.0,0.076955,0.746704,0.524826,1.176412,0.883492,AUT,1329566.550707,0.008362,0.008902,0.008913,0.070207,0.001114,neutron,pi+,solid
248,11.0,0.118782,0.625241,0.525331,1.519065,0.878879,AUT,1540583.686920,0.008817,0.008406,0.008425,0.070207,0.001189,neutron,pi+,solid
249,11.0,0.175163,0.491197,0.526175,1.767209,0.864137,AUT,300788.258007,0.019867,0.021423,0.021352,0.070207,0.001301,neutron,pi+,solid
250,11.0,0.096060,0.711748,0.526726,1.374417,1.083994,AUT,702475.783257,0.011447,0.013290,0.013244,0.070207,0.001147,neutron,pi+,solid
251,11.0,0.137080,0.524425,0.573673,1.474022,0.130089,AUT,3173526.931085,0.006189,0.005961,0.005983,0.070207,0.001229,neutron,pi+,solid
252,11.0,0.188316,0.440562,0.574074,1.705334,0.113743,AUT,3062641.396377,0.006413,0.006379,0.006389,0.070207,0.001336,neutron,pi+,solid
253,11.0,0.243426,0.362032,0.573958,1.809721,0.118275,AUT,1253502.972223,0.011182,0.011014,0.010986,0.070207,0.001448,neutron,pi+,solid
254,11.0,0.091569,0.639598,0.573354,1.205242,0.318219,AUT,1990449.302322,0.019833,0.013458,0.013537,0.070207,0.001143,neutron,pi+,solid
255,11.0,0.115309,0.602516,0.573751,1.433153,0.305432,AUT,1819064.924825,0.016837,0.012236,0.012263,0.070207,0.001187,neutron,pi+,solid
256,11.0,0.133649,0.573714,0.574070,1.581628,0.295945,AUT,1579564.461855,0.015729,0.012047,0.012113,0.070207,0.001224,neutron,pi+,solid
257,11.0,0.152688,0.535928,0.574420,1.687737,0.283614,AUT,1305969.050584,0.014693,0.012069,0.012130,0.070207,0.001263,neutron,pi+,solid
258,11.0,0.177260,0.493237,0.575112,1.800962,0.259281,AUT,714094.317264,0.014981,0.014068,0.014132,0.070207,0.001315,neutron,pi+,solid
259,11.0,0.248710,0.355177,0.575232,1.806857,0.237379,AUT,469865.432313,0.025634,0.021798,0.021932,0.070207,0.001457,neutron,pi+,solid
260,11.0,0.076010,0.728164,0.573528,1.137181,0.503701,AUT,1407076.024213,0.032788,0.020402,0.020418,0.070207,0.001116,neutron,pi+,solid
261,11.0,0.092781,0.668371,0.574008,1.279473,0.494200,AUT,1191406.770467,0.027236,0.017991,0.018064,0.070207,0.001145,neutron,pi+,solid
262,11.0,0.106517,0.649337,0.574359,1.427369,0.488294,AUT,1072745.641675,0.026738,0.018090,0.018171,0.070207,0.001171,neutron,pi+,solid
263,11.0,0.121313,0.639372,0.574421,1.600881,0.485227,AUT,924283.158218,0.026848,0.018684,0.018736,0.070207,0.001200,neutron,pi+,solid
264,11.0,0.138530,0.614279,0.574659,1.754979,0.481135,AUT,657562.770679,0.027907,0.020449,0.020513,0.070207,0.001236,neutron,pi+,solid
265,11.0,0.163339,0.530483,0.573595,1.774411,0.493456,AUT,195754.304696,0.032400,0.030280,0.030728,0.070207,0.001286,neutron,pi+,solid
266,11.0,0.217651,0.381109,0.565767,1.708958,0.576222,AUT,32618.361171,0.080578,0.174713,0.173642,0.070207,0.001393,neutron,pi+,solid
267,11.0,0.072882,0.750598,0.573397,1.123775,0.702054,AUT,1179122.892092,0.009474,0.010141,0.010204,0.070207,0.001110,neutron,pi+,solid
268,11.0,0.091251,0.682038,0.573821,1.283660,0.698026,AUT,1165295.856175,0.009003,0.009154,0.009211,0.070207,0.001142,neutron,pi+,solid
269,11.0,0.111404,0.642862,0.573662,1.476358,0.699786,AUT,1144078.278274,0.009183,0.009165,0.009200,0.070207,0.001180,neutron,pi+,solid
270,11.0,0.144138,0.540262,0.573213,1.594181,0.707412,AUT,1290595.640188,0.009824,0.011332,0.011324,0.070207,0.001244,neutron,pi+,solid
271,11.0,0.194593,0.431551,0.571416,1.726673,0.699518,AUT,645771.052441,0.014124,0.025561,0.025570,0.070207,0.001348,neutron,pi+,solid
272,11.0,0.078762,0.738762,0.574564,1.190754,0.886186,AUT,1394654.153141,0.008189,0.008436,0.008422,0.070207,0.001120,neutron,pi+,solid
273,11.0,0.127690,0.597491,0.574912,1.551101,0.881185,AUT,1695792.477109,0.009601,0.009246,0.009248,0.070207,0.001212,neutron,pi+,solid
274,11.0,0.191903,0.468637,0.573484,1.854199,0.851773,AUT,87733.173755,0.042331,0.068588,0.069174,0.070207,0.001346,neutron,pi+,solid
275,11.0,0.096026,0.708180,0.576107,1.370705,1.097441,AUT,998771.229580,0.009705,0.010444,0.010431,0.070207,0.001152,neutron,pi+,solid
276,11.0,0.148986,0.502860,0.623823,1.531146,0.126396,AUT,3299883.169649,0.005983,0.005868,0.005879,0.070207,0.001262,neutron,pi+,solid
277,11.0,0.214929,0.401049,0.623665,1.763675,0.116505,AUT,2311211.504123,0.007746,0.007726,0.007721,0.070207,0.001402,neutron,pi+,solid
278,11.0,0.098583,0.620529,0.623486,1.258298,0.314841,AUT,2100388.634838,0.016510,0.011679,0.011784,0.070207,0.001161,neutron,pi+,solid
279,11.0,0.128687,0.576643,0.623955,1.529908,0.300781,AUT,1821424.024798,0.013971,0.010854,0.010891,0.070207,0.001221,neutron,pi+,solid
280,11.0,0.154451,0.527448,0.624361,1.679048,0.285542,AUT,1432185.013849,0.012721,0.010859,0.010935,0.070207,0.001276,neutron,pi+,solid
281,11.0,0.193546,0.451355,0.625221,1.786720,0.249625,AUT,717804.000118,0.014252,0.013813,0.013835,0.070207,0.001359,neutron,pi+,solid
282,11.0,0.255246,0.348792,0.621303,1.835152,0.246040,AUT,197534.525308,0.043617,0.035740,0.036129,0.070207,0.001486,neutron,pi+,solid
283,11.0,0.080818,0.702879,0.623708,1.166811,0.503704,AUT,1446634.144300,0.035445,0.021905,0.021979,0.070207,0.001128,neutron,pi+,solid
284,11.0,0.101695,0.649088,0.624272,1.361739,0.492913,AUT,1217186.447234,0.032562,0.020961,0.020984,0.070207,0.001167,neutron,pi+,solid
285,11.0,0.120296,0.630892,0.624455,1.566232,0.485919,AUT,1039233.922962,0.031931,0.021239,0.021266,0.070207,0.001205,neutron,pi+,solid
286,11.0,0.141770,0.603455,0.624825,1.763837,0.477858,AUT,670329.240890,0.034496,0.024095,0.024158,0.070207,0.001251,neutron,pi+,solid
287,11.0,0.167559,0.540831,0.624467,1.863174,0.461554,AUT,75212.594262,0.065922,0.056317,0.056556,0.070207,0.001307,neutron,pi+,solid
288,11.0,0.076045,0.733691,0.623876,1.144493,0.698959,AUT,1144234.231232,0.011967,0.011216,0.011251,0.070207,0.001120,neutron,pi+,solid
289,11.0,0.098462,0.669073,0.623906,1.358644,0.697533,AUT,1012137.418157,0.010934,0.010514,0.010532,0.070207,0.001161,neutron,pi+,solid
290,11.0,0.124968,0.614933,0.623537,1.580484,0.702984,AUT,906510.290830,0.010987,0.010830,0.010825,0.070207,0.001214,neutron,pi+,solid
291,11.0,0.168260,0.476462,0.620798,1.644903,0.717964,AUT,537217.418358,0.016164,0.025239,0.025333,0.070207,0.001303,neutron,pi+,solid
292,11.0,0.081351,0.727068,0.624385,1.209513,0.889306,AUT,1396216.699401,0.008067,0.008300,0.008316,0.070207,0.001129,neutron,pi+,solid
293,11.0,0.131058,0.590302,0.623829,1.575109,0.882628,AUT,1363394.553403,0.010829,0.010919,0.010871,0.070207,0.001226,neutron,pi+,solid
294,11.0,0.094802,0.707077,0.624934,1.354587,1.110568,AUT,1164800.958459,0.009530,0.009506,0.009546,0.070207,0.001155,neutron,pi+,solid
295,11.0,0.162324,0.480582,0.673780,1.585726,0.124827,AUT,3356419.856503,0.006026,0.005958,0.005960,0.070207,0.001300,neutron,pi+,solid
296,11.0,0.227970,0.385542,0.671930,1.810604,0.113891,AUT,668221.919433,0.014723,0.014761,0.014733,0.070207,0.001446,neutron,pi+,solid
297,11.0,0.106748,0.603362,0.673577,1.323680,0.312586,AUT,2176974.257245,0.014057,0.010482,0.010496,0.070207,0.001183,neutron,pi+,solid
298,11.0,0.145353,0.541000,0.673996,1.618746,0.293973,AUT,1733474.866572,0.011671,0.009907,0.009927,0.070207,0.001266,neutron,pi+,solid
299,11.0,0.191682,0.454396,0.674004,1.778440,0.258823,AUT,934915.807514,0.012604,0.012191,0.012186,0.070207,0.001367,neutron,pi+,solid
300,11.0,0.086431,0.679954,0.673746,1.206878,0.503177,AUT,1537045.257580,0.032229,0.020235,0.020312,0.070207,0.001144,neutron,pi+,solid
301,11.0,0.113630,0.628587,0.674157,1.473316,0.491130,AUT,1246142.893903,0.030277,0.019985,0.020006,0.070207,0.001199,neutron,pi+,solid
302,11.0,0.140009,0.596885,0.674671,1.722300,0.480856,AUT,811293.297574,0.031554,0.022077,0.022133,0.070207,0.001257,neutron,pi+,solid
303,11.0,0.168188,0.547481,0.676421,1.899319,0.448003,AUT,70284.560159,0.074105,0.061082,0.060303,0.070207,0.001321,neutron,pi+,solid
304,11.0,0.079548,0.719075,0.674050,1.172118,0.696714,AUT,1113657.019805,0.016055,0.012901,0.012930,0.070207,0.001131,neutron,pi+,solid
305,11.0,0.107832,0.658490,0.674035,1.464065,0.693990,AUT,902108.568628,0.014308,0.012455,0.012531,0.070207,0.001187,neutron,pi+,solid
306,11.0,0.141398,0.580440,0.672243,1.679602,0.706210,AUT,446333.836731,0.016682,0.016488,0.016857,0.070207,0.001258,neutron,pi+,solid
307,11.0,0.084512,0.713283,0.673916,1.232009,0.894559,AUT,1307395.457067,0.008323,0.008605,0.008589,0.070207,0.001140,neutron,pi+,solid
308,11.0,0.128897,0.606979,0.672467,1.603832,0.885871,AUT,735908.805625,0.013292,0.013547,0.013638,0.070207,0.001231,neutron,pi+,solid
309,11.0,0.089660,0.728476,0.673696,1.327026,1.118254,AUT,1005988.541767,0.010241,0.010185,0.010224,0.070207,0.001151,neutron,pi+,solid
310,11.0,0.156778,0.663346,0.323417,2.141501,0.142142,AUT,1365294.782023,0.015386,0.012178,0.012266,0.070207,0.001237,neutron,pi+,solid
311,11.0,0.176999,0.609219,0.323811,2.224968,0.124237,AUT,1372772.562779,0.011403,0.010209,0.010262,0.070207,0.001275,neutron,pi+,solid
312,11.0,0.189680,0.581310,0.324116,2.275633,0.115829,AUT,1355128.601724,0.010596,0.009924,0.009960,0.070207,0.001298,neutron,pi+,solid
313,11.0,0.200061,0.563013,0.324043,2.324782,0.109192,AUT,1337167.173518,0.010342,0.009892,0.009928,0.070207,0.001318,neutron,pi+,solid
314,11.0,0.209390,0.548269,0.324099,2.369539,0.103230,AUT,1282531.210161,0.010389,0.010074,0.010145,0.070207,0.001335,neutron,pi+,solid
315,11.0,0.218099,0.536377,0.324260,2.414583,0.098207,AUT,1252320.162394,0.010448,0.010219,0.010254,0.070207,0.001351,neutron,pi+,solid
316,11.0,0.226686,0.523093,0.324323,2.447495,0.093418,AUT,1232412.591496,0.010483,0.010344,0.010379,0.070207,0.001367,neutron,pi+,solid
317,11.0,0.235434,0.509337,0.324396,2.475079,0.089258,AUT,1230616.608418,0.010549,0.010473,0.010459,0.070207,0.001382,neutron,pi+,solid
318,11.0,0.244593,0.492936,0.324602,2.488494,0.085338,AUT,1231995.686670,0.010577,0.010511,0.010546,0.070207,0.001399,neutron,pi+,solid
319,11.0,0.254622,0.474895,0.324508,2.495701,0.081522,AUT,1184301.176729,0.010885,0.010857,0.010865,0.070207,0.001416,neutron,pi+,solid
320,11.0,0.265751,0.456462,0.324618,2.503575,0.079766,AUT,1154260.060782,0.011221,0.011196,0.011164,0.070207,0.001436,neutron,pi+,solid
321,11.0,0.278559,0.435549,0.324576,2.503903,0.081129,AUT,1180630.593253,0.011340,0.011280,0.011253,0.070207,0.001458,neutron,pi+,solid
322,11.0,0.293877,0.413479,0.324534,2.507597,0.086530,AUT,1174796.372240,0.011886,0.011684,0.011698,0.070207,0.001484,neutron,pi+,solid
323,11.0,0.313062,0.390665,0.324599,2.523831,0.097099,AUT,1195999.685164,0.013214,0.012409,0.012465,0.070207,0.001517,neutron,pi+,solid
324,11.0,0.348013,0.373927,0.324281,2.684024,0.114050,AUT,1245940.335250,0.017637,0.014657,0.014888,0.070207,0.001579,neutron,pi+,solid
325,11.0,0.140227,0.717939,0.323570,2.076362,0.298184,AUT,698344.374376,0.031735,0.021920,0.021736,0.070207,0.001207,neutron,pi+,solid
326,11.0,0.152297,0.682072,0.324195,2.143836,0.290930,AUT,672060.844305,0.029101,0.020803,0.020752,0.070207,0.001229,neutron,pi+,solid
327,11.0,0.160750,0.661896,0.324559,2.196076,0.281819,AUT,589536.202501,0.029387,0.021486,0.021483,0.070207,0.001245,neutron,pi+,solid
328,11.0,0.168126,0.646394,0.324609,2.243122,0.274807,AUT,534870.458652,0.029050,0.021712,0.021783,0.070207,0.001259,neutron,pi+,solid
329,11.0,0.175102,0.634343,0.324883,2.292675,0.269282,AUT,485154.728809,0.029065,0.022208,0.022260,0.070207,0.001272,neutron,pi+,solid
330,11.0,0.181965,0.625349,0.325027,2.348780,0.266185,AUT,428893.417290,0.029318,0.022997,0.023065,0.070207,0.001285,neutron,pi+,solid
331,11.0,0.188867,0.617564,0.324881,2.407549,0.264901,AUT,370198.512312,0.029684,0.024042,0.024064,0.070207,0.001298,neutron,pi+,solid
332,11.0,0.195880,0.610366,0.324710,2.467829,0.265651,AUT,330030.120602,0.029698,0.024704,0.024838,0.070207,0.001311,neutron,pi+,solid
333,11.0,0.203193,0.602450,0.324588,2.526750,0.267358,AUT,277048.188559,0.030928,0.026589,0.026674,0.070207,0.001325,neutron,pi+,solid
334,11.0,0.210857,0.591877,0.324111,2.575973,0.271383,AUT,244220.883123,0.031162,0.027992,0.028001,0.070207,0.001339,neutron,pi+,solid
335,11.0,0.219067,0.578474,0.323697,2.615608,0.276909,AUT,205196.841315,0.032505,0.030537,0.030688,0.070207,0.001354,neutron,pi+,solid
336,11.0,0.227866,0.554400,0.322796,2.607179,0.289270,AUT,167078.762280,0.033540,0.034324,0.034611,0.070207,0.001369,neutron,pi+,solid
337,11.0,0.237720,0.516420,0.321000,2.533227,0.314284,AUT,127408.312021,0.035023,0.043388,0.043702,0.070207,0.001386,neutron,pi+,solid
338,11.0,0.249073,0.464196,0.318208,2.385590,0.353020,AUT,99160.461777,0.037987,0.068716,0.069094,0.070207,0.001404,neutron,pi+,solid
339,11.0,0.262333,0.426157,0.316276,2.306992,0.373288,AUT,96824.149960,0.040147,0.086607,0.086577,0.070207,0.001426,neutron,pi+,solid
340,11.0,0.277874,0.399192,0.315730,2.288969,0.377154,AUT,106535.014358,0.043952,0.088448,0.088563,0.070207,0.001453,neutron,pi+,solid
341,11.0,0.296381,0.374069,0.316026,2.287571,0.377246,AUT,122094.392086,0.048523,0.086327,0.086624,0.070207,0.001485,neutron,pi+,solid
342,11.0,0.318818,0.355675,0.316539,2.340703,0.372954,AUT,122768.164095,0.057349,0.084272,0.084404,0.070207,0.001523,neutron,pi+,solid
343,11.0,0.356450,0.359848,0.320740,2.648197,0.327120,AUT,82243.996952,0.084586,0.075920,0.077398,0.070207,0.001593,neutron,pi+,solid
344,11.0,0.142777,0.710994,0.323215,2.092729,0.491740,AUT,746414.138707,0.013094,0.012375,0.012439,0.070207,0.001212,neutron,pi+,solid
345,11.0,0.160336,0.658031,0.322812,2.176745,0.500745,AUT,791956.670807,0.017801,0.016877,0.016897,0.070207,0.001244,neutron,pi+,solid
346,11.0,0.175066,0.619743,0.322707,2.238713,0.500112,AUT,916513.649521,0.016955,0.017735,0.017679,0.070207,0.001271,neutron,pi+,solid
347,11.0,0.189783,0.587177,0.322964,2.299503,0.497533,AUT,1029700.737203,0.014747,0.017144,0.017143,0.070207,0.001298,neutron,pi+,solid
348,11.0,0.204939,0.557884,0.323191,2.359296,0.494450,AUT,1088447.121842,0.013060,0.016918,0.016903,0.070207,0.001326,neutron,pi+,solid
349,11.0,0.221158,0.529697,0.323370,2.417249,0.492000,AUT,1154909.269263,0.011695,0.016736,0.016703,0.070207,0.001356,neutron,pi+,solid
350,11.0,0.239419,0.496461,0.323685,2.452309,0.487772,AUT,1200585.808468,0.010767,0.016933,0.016945,0.070207,0.001389,neutron,pi+,solid
351,11.0,0.261993,0.455849,0.324036,2.463343,0.482575,AUT,1254260.060399,0.010734,0.017426,0.017424,0.070207,0.001429,neutron,pi+,solid
352,11.0,0.291516,0.411634,0.324395,2.474330,0.476940,AUT,1228372.598092,0.012891,0.019103,0.019167,0.070207,0.001480,neutron,pi+,solid
353,11.0,0.336789,0.376093,0.324485,2.611529,0.474079,AUT,1128080.754448,0.018183,0.023871,0.023920,0.070207,0.001559,neutron,pi+,solid
354,11.0,0.159268,0.669347,0.326777,2.190077,0.663187,AUT,819037.729704,0.011416,0.011590,0.011627,0.070207,0.001242,neutron,pi+,solid
355,11.0,0.203899,0.579112,0.326996,2.431696,0.663415,AUT,694567.108414,0.014965,0.014223,0.014306,0.070207,0.001325,neutron,pi+,solid
356,11.0,0.264490,0.470810,0.326948,2.546625,0.661504,AUT,626565.442873,0.028307,0.022320,0.022713,0.070207,0.001433,neutron,pi+,solid
