i,Ebeam,x,y,z,Q2,pT,obs,Nacc,stat_sivers,stat_collins,stat_pretzelosity,systrel,systabs,target,hadron,Experiment
485,11.0,0.292579,0.425623,0.573087,2.562494,0.482094,AUT,7140657.588787,0.006108,0.006510,0.006511,0.070207,0.001554,neutron,pi+,solid
486,11.0,0.171006,0.640952,0.574555,2.242009,0.685599,AUT,10920613.055004,0.004689,0.003980,0.003995,0.070207,0.001307,neutron,pi+,solid
487,11.0,0.242468,0.506394,0.573807,2.516478,0.681919,AUT,7718092.610461,0.006846,0.006332,0.006316,0.070207,0.001454,neutron,pi+,solid
488,11.0,0.187391,0.614507,0.574371,2.337772,0.927050,AUT,8000535.142851,0.004446,0.004387,0.004386,0.070207,0.001339,neutron,pi+,solid
489,11.0,0.208210,0.540734,0.623591,2.307394,0.131257,AUT,10934267.938237,0.003521,0.003513,0.003521,0.070207,0.001397,neutron,pi+,solid
490,11.0,0.276134,0.444398,0.623337,2.516948,0.129330,AUT,10876318.177355,0.003880,0.003874,0.003884,0.070207,0.001538,neutron,pi+,solid
491,11.0,0.173695,0.620835,0.623616,2.213572,0.310793,AUT,11013331.101549,0.003316,0.003318,0.003312,0.070207,0.001324,neutron,pi+,solid
492,11.0,0.212518,0.544259,0.623862,2.384630,0.300062,AUT,11117220.796805,0.003802,0.003660,0.003658,0.070207,0.001409,neutron,pi+,solid
493,11.0,0.249357,0.481986,0.624033,2.474978,0.293748,AUT,10979702.876618,0.004330,0.004040,0.004041,0.070207,0.001485,neutron,pi+,solid
494,11.0,0.300703,0.415031,0.622371,2.570837,0.290922,AUT,8160868.294499,0.004638,0.004671,0.004677,0.070207,0.001589,neutron,pi+,solid
495,11.0,0.165356,0.647057,0.623811,2.197800,0.498210,AUT,11012748.949747,0.003339,0.003317,0.003310,0.070207,0.001306,neutron,pi+,solid
496,11.0,0.208337,0.564329,0.624144,2.421150,0.490966,AUT,10974613.666182,0.004812,0.004166,0.004172,0.070207,0.001400,neutron,pi+,solid
497,11.0,0.263961,0.470294,0.623092,2.548978,0.485052,AUT,8870003.186314,0.007023,0.005972,0.005981,0.070207,0.001514,neutron,pi+,solid
498,11.0,0.176058,0.630104,0.624390,2.265485,0.688008,AUT,11081333.868454,0.004436,0.003879,0.003876,0.070207,0.001329,neutron,pi+,solid
499,11.0,0.243201,0.513701,0.623030,2.570367,0.679101,AUT,4377946.747674,0.011247,0.009304,0.009302,0.070207,0.001473,neutron,pi+,solid
500,11.0,0.180391,0.632126,0.624063,2.322154,0.923865,AUT,6686059.348782,0.006234,0.005425,0.005417,0.070207,0.001337,neutron,pi+,solid
501,11.0,0.220540,0.520436,0.673687,2.346152,0.130850,AUT,11025722.743947,0.003612,0.003602,0.003603,0.070207,0.001438,neutron,pi+,solid
502,11.0,0.287141,0.440092,0.672174,2.604079,0.126706,AUT,3848337.024627,0.006730,0.006729,0.006715,0.070207,0.001583,neutron,pi+,solid
503,11.0,0.182664,0.600206,0.673469,2.247192,0.309193,AUT,11130002.667961,0.003395,0.003385,0.003387,0.070207,0.001356,neutron,pi+,solid
504,11.0,0.231622,0.511965,0.673814,2.441564,0.297479,AUT,10995757.245378,0.004093,0.003890,0.003891,0.070207,0.001465,neutron,pi+,solid
505,11.0,0.281029,0.450415,0.671464,2.608110,0.288744,AUT,6043312.521023,0.005621,0.005477,0.005472,0.070207,0.001570,neutron,pi+,solid
506,11.0,0.172345,0.630894,0.673801,2.230271,0.498440,AUT,10947885.139446,0.003427,0.003394,0.003402,0.070207,0.001334,neutron,pi+,solid
507,11.0,0.230334,0.529449,0.673380,2.503580,0.488507,AUT,10975291.166500,0.005585,0.004650,0.004637,0.070207,0.001462,neutron,pi+,solid
508,11.0,0.296987,0.460538,0.667477,2.821933,0.464155,AUT,459334.130970,0.028728,0.025869,0.025863,0.070207,0.001605,neutron,pi+,solid
509,11.0,0.183373,0.619003,0.674034,2.313601,0.687206,AUT,10986538.138479,0.004465,0.003928,0.003926,0.070207,0.001357,neutron,pi+,solid
510,11.0,0.254136,0.525289,0.670229,2.752940,0.667870,AUT,875446.987553,0.032363,0.024059,0.024068,0.070207,0.001516,neutron,pi+,solid
511,11.0,0.172912,0.651062,0.673368,2.300811,0.912817,AUT,4943017.816339,0.008348,0.006741,0.006728,0.070207,0.001335,neutron,pi+,solid
512,11.0,0.248882,0.618671,0.323588,3.175426,0.129279,AUT,4938020.007250,0.005359,0.005311,0.005326,0.070207,0.001409,neutron,pi+,solid
513,11.0,0.270015,0.590414,0.323620,3.290280,0.125048,AUT,4956501.549771,0.005560,0.005496,0.005482,0.070207,0.001447,neutron,pi+,solid
514,11.0,0.284437,0.572895,0.323801,3.363169,0.121772,AUT,5020031.878921,0.005723,0.005590,0.005593,0.070207,0.001472,neutron,pi+,solid
515,11.0,0.298004,0.547704,0.323929,3.368513,0.118349,AUT,4888069.693537,0.005964,0.005795,0.005798,0.070207,0.001496,neutron,pi+,solid
516,11.0,0.312550,0.521030,0.323846,3.360829,0.115962,AUT,4981898.536663,0.006038,0.005854,0.005847,0.070207,0.001521,neutron,pi+,solid
517,11.0,0.328590,0.497543,0.323766,3.374087,0.115600,AUT,5044823.225785,0.006046,0.005890,0.005888,0.070207,0.001548,neutron,pi+,solid
518,11.0,0.346410,0.477829,0.323742,3.416163,0.117688,AUT,5007076.052686,0.005995,0.005944,0.005939,0.070207,0.001580,neutron,pi+,solid
519,11.0,0.366604,0.458514,0.323794,3.468974,0.122440,AUT,5045890.147531,0.005991,0.006000,0.006006,0.070207,0.001617,neutron,pi+,solid
520,11.0,0.392043,0.433106,0.323468,3.503386,0.130259,AUT,5013258.066508,0.006390,0.006342,0.006360,0.070207,0.001666,neutron,pi+,solid
521,11.0,0.427445,0.414663,0.323181,3.657747,0.139422,AUT,3240901.618019,0.009761,0.009248,0.009219,0.070207,0.001740,neutron,pi+,solid
522,11.0,0.242897,0.633684,0.324099,3.174876,0.288293,AUT,5108485.503776,0.006509,0.005827,0.005830,0.070207,0.001399,neutron,pi+,solid
523,11.0,0.262978,0.610449,0.324217,3.313356,0.288078,AUT,5012963.170660,0.008131,0.006728,0.006719,0.070207,0.001435,neutron,pi+,solid
524,11.0,0.277486,0.597078,0.324152,3.419668,0.288409,AUT,5006750.876141,0.008864,0.007157,0.007162,0.070207,0.001461,neutron,pi+,solid
525,11.0,0.291249,0.572510,0.324236,3.440969,0.288347,AUT,4993715.414951,0.010086,0.007907,0.007899,0.070207,0.001484,neutron,pi+,solid
526,11.0,0.307642,0.533026,0.324065,3.383690,0.289353,AUT,4873757.039322,0.011344,0.008928,0.008946,0.070207,0.001512,neutron,pi+,solid
527,11.0,0.327102,0.499176,0.324106,3.369420,0.289892,AUT,4948622.505550,0.009626,0.008457,0.008443,0.070207,0.001546,neutron,pi+,solid
528,11.0,0.349075,0.473476,0.324152,3.410748,0.289716,AUT,5015534.023602,0.007917,0.008021,0.007984,0.070207,0.001585,neutron,pi+,solid
529,11.0,0.373190,0.448753,0.324304,3.455736,0.288432,AUT,5014243.756399,0.006765,0.007895,0.007914,0.070207,0.001629,neutron,pi+,solid
530,11.0,0.401546,0.421190,0.324471,3.489894,0.286526,AUT,5056323.296958,0.006256,0.008088,0.008109,0.070207,0.001685,neutron,pi+,solid
531,11.0,0.436387,0.410947,0.324547,3.701354,0.284813,AUT,2716376.342965,0.009247,0.011798,0.011800,0.070207,0.001761,neutron,pi+,solid
532,11.0,0.255168,0.617757,0.324243,3.249375,0.486554,AUT,4973192.007248,0.008190,0.007111,0.007123,0.070207,0.001421,neutron,pi+,solid
533,11.0,0.289102,0.571168,0.324150,3.404996,0.486948,AUT,5037972.462251,0.006921,0.007025,0.007018,0.070207,0.001480,neutron,pi+,solid
534,11.0,0.325913,0.501468,0.323983,3.369361,0.487824,AUT,5024775.852796,0.005865,0.007735,0.007730,0.070207,0.001544,neutron,pi+,solid
535,11.0,0.372396,0.449246,0.324022,3.448382,0.488526,AUT,5037586.413005,0.006287,0.008971,0.008976,0.070207,0.001628,neutron,pi+,solid
536,11.0,0.422427,0.413129,0.324021,3.601514,0.487583,AUT,2470645.389803,0.011735,0.016150,0.016135,0.070207,0.001730,neutron,pi+,solid
537,11.0,0.281332,0.577607,0.324702,3.333533,0.675676,AUT,5064156.674174,0.007290,0.006730,0.006736,0.070207,0.001466,neutron,pi+,solid
538,11.0,0.366223,0.462476,0.324930,3.484145,0.664573,AUT,3303147.461238,0.018484,0.013824,0.013852,0.070207,0.001617,neutron,pi+,solid
539,11.0,0.254387,0.609691,0.373427,3.197682,0.129039,AUT,5003560.685420,0.005389,0.005372,0.005390,0.070207,0.001433,neutron,pi+,solid
540,11.0,0.279365,0.577377,0.373590,3.328785,0.125014,AUT,4964127.010888,0.005644,0.005593,0.005570,0.070207,0.001479,neutron,pi+,solid
541,11.0,0.297998,0.546254,0.373687,3.359030,0.121617,AUT,5015040.635140,0.005790,0.005715,0.005713,0.070207,0.001512,neutron,pi+,solid
542,11.0,0.317925,0.512436,0.373845,3.361811,0.119456,AUT,5007604.968215,0.005949,0.005846,0.005865,0.070207,0.001547,neutron,pi+,solid
543,11.0,0.340567,0.484635,0.373820,3.405942,0.120677,AUT,4995622.185068,0.006031,0.005991,0.005957,0.070207,0.001588,neutron,pi+,solid
544,11.0,0.368064,0.458464,0.373550,3.481504,0.125309,AUT,5058720.178240,0.006056,0.006064,0.006066,0.070207,0.001640,neutron,pi+,solid
545,11.0,0.410230,0.424052,0.373205,3.587434,0.138139,AUT,4500476.540670,0.007548,0.007270,0.007291,0.070207,0.001727,neutron,pi+,solid
546,11.0,0.245660,0.629029,0.373946,3.187099,0.292087,AUT,5047861.390531,0.006032,0.005658,0.005640,0.070207,0.001418,neutron,pi+,solid
547,11.0,0.268041,0.604835,0.374155,3.345983,0.290197,AUT,4975213.891714,0.007328,0.006385,0.006382,0.070207,0.001459,neutron,pi+,solid
548,11.0,0.285228,0.584711,0.374042,3.441600,0.290608,AUT,5027623.558452,0.008421,0.006991,0.006997,0.070207,0.001490,neutron,pi+,solid
549,11.0,0.304586,0.540370,0.374070,3.395510,0.289598,AUT,5105305.928626,0.010192,0.008092,0.008098,0.070207,0.001524,neutron,pi+,solid
550,11.0,0.328931,0.496967,0.374243,3.372710,0.289552,AUT,5007427.251335,0.008987,0.007820,0.007843,0.070207,0.001567,neutron,pi+,solid
551,11.0,0.356158,0.465920,0.374236,3.423932,0.288386,AUT,4988395.842869,0.007011,0.007153,0.007141,0.070207,0.001617,neutron,pi+,solid
552,11.0,0.386096,0.434533,0.374226,3.461207,0.286487,AUT,4976764.701796,0.006278,0.007142,0.007120,0.070207,0.001676,neutron,pi+,solid
553,11.0,0.424682,0.412428,0.374173,3.614740,0.286523,AUT,4224779.843302,0.007534,0.008540,0.008566,0.070207,0.001760,neutron,pi+,solid
554,11.0,0.258959,0.614206,0.374322,3.277879,0.485338,AUT,5043036.423470,0.011802,0.008953,0.008903,0.070207,0.001442,neutron,pi+,solid
555,11.0,0.299504,0.550305,0.374286,3.395826,0.486623,AUT,4954702.949352,0.008786,0.008182,0.008178,0.070207,0.001515,neutron,pi+,solid
556,11.0,0.349115,0.474262,0.374186,3.411740,0.486990,AUT,5075760.143248,0.006485,0.008797,0.008807,0.070207,0.001604,neutron,pi+,solid
557,11.0,0.408487,0.421106,0.374194,3.546919,0.485688,AUT,3444530.048189,0.007929,0.013280,0.013265,0.070207,0.001724,neutron,pi+,solid
558,11.0,0.288375,0.564532,0.374156,3.331243,0.686304,AUT,5049968.917618,0.005680,0.006277,0.006289,0.070207,0.001493,neutron,pi+,solid
559,11.0,0.373893,0.455378,0.373791,3.507927,0.673530,AUT,2092319.995372,0.014993,0.015207,0.015203,0.070207,0.001652,neutron,pi+,solid
560,11.0,0.292233,0.569238,0.377090,3.400525,0.862187,AUT,1281324.961846,0.024394,0.018373,0.018308,0.070207,0.001500,neutron,pi+,solid
561,11.0,0.260786,0.600115,0.423448,3.225422,0.128116,AUT,5028171.079695,0.005479,0.005446,0.005459,0.070207,0.001457,neutron,pi+,solid
562,11.0,0.291290,0.556642,0.423623,3.345028,0.125123,AUT,4967375.228917,0.005741,0.005689,0.005708,0.070207,0.001514,neutron,pi+,solid
563,11.0,0.317696,0.512928,0.423689,3.361825,0.122810,AUT,5032556.240763,0.005920,0.005846,0.005861,0.070207,0.001562,neutron,pi+,solid
564,11.0,0.349216,0.477182,0.423660,3.437660,0.123381,AUT,4985655.454324,0.006121,0.006066,0.006066,0.070207,0.001622,neutron,pi+,solid
565,11.0,0.397826,0.434801,0.423351,3.563931,0.136249,AUT,4640899.952307,0.007018,0.006878,0.006860,0.070207,0.001721,neutron,pi+,solid
566,11.0,0.249450,0.623248,0.423900,3.206083,0.296084,AUT,4990080.062045,0.005877,0.005612,0.005617,0.070207,0.001437,neutron,pi+,solid
567,11.0,0.275330,0.595934,0.423983,3.386182,0.292512,AUT,5024667.570725,0.007089,0.006280,0.006294,0.070207,0.001485,neutron,pi+,solid
568,11.0,0.297351,0.556860,0.424158,3.415566,0.290569,AUT,4986676.536195,0.008829,0.007307,0.007325,0.070207,0.001526,neutron,pi+,solid
569,11.0,0.325454,0.502045,0.424201,3.370227,0.289486,AUT,5012984.367285,0.008401,0.007309,0.007333,0.070207,0.001577,neutron,pi+,solid
570,11.0,0.358397,0.463348,0.424193,3.425752,0.288375,AUT,5033480.843797,0.006530,0.006625,0.006613,0.070207,0.001640,neutron,pi+,solid
571,11.0,0.396311,0.426131,0.424133,3.483391,0.289336,AUT,4971376.425519,0.006483,0.007012,0.007010,0.070207,0.001718,neutron,pi+,solid
572,11.0,0.437036,0.410720,0.424009,3.704869,0.291544,AUT,1788818.798946,0.012935,0.013484,0.013468,0.070207,0.001813,neutron,pi+,solid
573,11.0,0.261977,0.611694,0.424485,3.301807,0.485613,AUT,4966595.798887,0.013009,0.009491,0.009456,0.070207,0.001460,neutron,pi+,solid
574,11.0,0.310959,0.528860,0.424155,3.384954,0.487311,AUT,5026819.572530,0.009564,0.008626,0.008638,0.070207,0.001550,neutron,pi+,solid
575,11.0,0.377495,0.445829,0.424190,3.463350,0.486523,AUT,5063377.913980,0.006572,0.009344,0.009363,0.070207,0.001678,neutron,pi+,solid
576,11.0,0.441032,0.411394,0.424012,3.744922,0.479636,AUT,582642.001392,0.020509,0.035211,0.035221,0.070207,0.001824,neutron,pi+,solid
577,11.0,0.298955,0.549993,0.424314,3.351120,0.684004,AUT,4962686.004329,0.005932,0.006930,0.006925,0.070207,0.001526,neutron,pi+,solid
578,11.0,0.390672,0.448371,0.423639,3.613493,0.661733,AUT,759576.393675,0.018768,0.028762,0.028777,0.070207,0.001706,neutron,pi+,solid
579,11.0,0.289744,0.569432,0.425051,3.375570,0.882791,AUT,1631124.267842,0.014215,0.012810,0.012853,0.070207,0.001510,neutron,pi+,solid
580,11.0,0.267873,0.590333,0.473489,3.257337,0.128198,AUT,5021898.278541,0.005560,0.005516,0.005539,0.070207,0.001483,neutron,pi+,solid
581,11.0,0.307518,0.528406,0.473598,3.350375,0.125609,AUT,5072325.158174,0.005807,0.005778,0.005795,0.070207,0.001558,neutron,pi+,solid
582,11.0,0.350261,0.476980,0.473682,3.444400,0.124837,AUT,5009153.516592,0.006129,0.006099,0.006105,0.070207,0.001641,neutron,pi+,solid
583,11.0,0.404573,0.430014,0.473300,3.586669,0.140425,AUT,2360179.733707,0.010461,0.010114,0.010071,0.070207,0.001757,neutron,pi+,solid
584,11.0,0.254201,0.616079,0.473767,3.228783,0.298131,AUT,4961872.847396,0.005885,0.005666,0.005672,0.070207,0.001458,neutron,pi+,solid
585,11.0,0.284944,0.580189,0.473897,3.410479,0.293482,AUT,4965026.767505,0.007235,0.006451,0.006458,0.070207,0.001517,neutron,pi+,solid
586,11.0,0.316267,0.517757,0.474108,3.376061,0.290372,AUT,4940420.125893,0.008197,0.007093,0.007108,0.070207,0.001575,neutron,pi+,solid
587,11.0,0.355350,0.466526,0.474033,3.418943,0.289872,AUT,4996541.706771,0.006480,0.006459,0.006452,0.070207,0.001651,neutron,pi+,solid
588,11.0,0.403779,0.422890,0.474102,3.521026,0.294345,AUT,4945983.932631,0.006856,0.007125,0.007111,0.070207,0.001755,neutron,pi+,solid
589,11.0,0.454800,0.408849,0.473918,3.838181,0.298763,AUT,359288.649624,0.033778,0.032513,0.032590,0.070207,0.001886,neutron,pi+,solid
590,11.0,0.266201,0.606771,0.474320,3.325851,0.486178,AUT,5092663.294586,0.011048,0.008353,0.008355,0.070207,0.001481,neutron,pi+,solid
591,11.0,0.327306,0.503304,0.474211,3.387910,0.488356,AUT,4965930.941787,0.009281,0.008688,0.008658,0.070207,0.001596,neutron,pi+,solid
592,11.0,0.397999,0.430717,0.473900,3.532380,0.481946,AUT,3066570.841185,0.008423,0.012194,0.012174,0.070207,0.001742,neutron,pi+,solid
593,11.0,0.287896,0.567495,0.474471,3.343806,0.732483,AUT,4999411.339015,0.006408,0.006708,0.006705,0.070207,0.001520,neutron,pi+,solid
594,11.0,0.369818,0.466655,0.473456,3.558548,0.677023,AUT,1144986.908490,0.013093,0.021398,0.021379,0.070207,0.001681,neutron,pi+,solid
595,11.0,0.276469,0.576841,0.523653,3.281465,0.128366,AUT,5017738.254868,0.005647,0.005646,0.005637,0.070207,0.001514,neutron,pi+,solid
596,11.0,0.331465,0.497026,0.523619,3.394055,0.125109,AUT,4955095.044930,0.006127,0.006102,0.006092,0.070207,0.001622,neutron,pi+,solid
597,11.0,0.392975,0.440796,0.523480,3.568570,0.137352,AUT,2378860.126574,0.009841,0.009690,0.009698,0.070207,0.001754,neutron,pi+,solid
598,11.0,0.260052,0.608020,0.523854,3.258913,0.299286,AUT,5040648.424889,0.005912,0.005692,0.005709,0.070207,0.001483,neutron,pi+,solid
599,11.0,0.298797,0.551514,0.524008,3.396107,0.292076,AUT,4963858.438570,0.007434,0.006623,0.006622,0.070207,0.001558,neutron,pi+,solid
600,11.0,0.344146,0.478877,0.523956,3.396975,0.291151,AUT,5003618.832523,0.006583,0.006423,0.006415,0.070207,0.001647,neutron,pi+,solid
601,11.0,0.402676,0.425586,0.523774,3.531798,0.297594,AUT,4732801.326498,0.007187,0.007240,0.007238,0.070207,0.001776,neutron,pi+,solid
602,11.0,0.270288,0.600903,0.524390,3.341442,0.487052,AUT,4987967.454944,0.009740,0.007703,0.007702,0.070207,0.001503,neutron,pi+,solid
603,11.0,0.346949,0.479374,0.524098,3.416023,0.487294,AUT,4900880.045985,0.008318,0.008348,0.008367,0.070207,0.001653,neutron,pi+,solid
604,11.0,0.418117,0.425508,0.521771,3.671294,0.465188,AUT,746539.169020,0.017487,0.023856,0.023832,0.070207,0.001814,neutron,pi+,solid
605,11.0,0.297313,0.557162,0.524109,3.377298,0.722507,AUT,5027544.488379,0.007849,0.007716,0.007704,0.070207,0.001553,neutron,pi+,solid
606,11.0,0.406387,0.459881,0.518553,3.857310,0.631507,AUT,34766.701940,0.084520,0.136121,0.136942,0.070207,0.001785,neutron,pi+,solid
607,11.0,0.286885,0.559705,0.573610,3.297813,0.128906,AUT,5030802.240633,0.005764,0.005767,0.005766,0.070207,0.001551,neutron,pi+,solid
608,11.0,0.363644,0.466823,0.573562,3.489397,0.130725,AUT,3847171.265781,0.007286,0.007263,0.007263,0.070207,0.001711,neutron,pi+,solid
609,11.0,0.266553,0.598622,0.573794,3.286910,0.299757,AUT,4989980.001898,0.006035,0.005830,0.005827,0.070207,0.001511,neutron,pi+,solid
610,11.0,0.317588,0.516732,0.573931,3.378493,0.292330,AUT,5011312.579601,0.006996,0.006524,0.006511,0.070207,0.001614,neutron,pi+,solid
611,11.0,0.384579,0.442600,0.573007,3.504489,0.296130,AUT,4862694.160232,0.006691,0.006775,0.006761,0.070207,0.001758,neutron,pi+,solid
612,11.0,0.276564,0.589440,0.574345,3.347383,0.488739,AUT,5008548.593952,0.008897,0.007339,0.007310,0.070207,0.001531,neutron,pi+,solid
613,11.0,0.357787,0.471643,0.573219,3.472628,0.482520,AUT,3334360.007334,0.009513,0.009793,0.009791,0.070207,0.001698,neutron,pi+,solid
614,11.0,0.289938,0.571045,0.573883,3.383273,0.732135,AUT,4107112.214828,0.010636,0.009292,0.009274,0.070207,0.001557,neutron,pi+,solid
615,11.0,0.301898,0.538777,0.623625,3.328771,0.129104,AUT,5066829.528834,0.005953,0.005922,0.005910,0.070207,0.001601,neutron,pi+,solid
616,11.0,0.382753,0.453532,0.622609,3.578991,0.133776,AUT,1193886.103622,0.013750,0.013653,0.013695,0.070207,0.001782,neutron,pi+,solid
617,11.0,0.274744,0.585164,0.623810,3.307492,0.299488,AUT,5013254.550906,0.006173,0.005967,0.005957,0.070207,0.001546,neutron,pi+,solid
618,11.0,0.344945,0.482581,0.623497,3.423976,0.294366,AUT,4970754.166768,0.006521,0.006444,0.006425,0.070207,0.001694,neutron,pi+,solid
619,11.0,0.408643,0.443855,0.618540,3.743155,0.285712,AUT,491537.478488,0.023012,0.022957,0.022931,0.070207,0.001847,neutron,pi+,solid
620,11.0,0.285441,0.573467,0.624054,3.350495,0.489925,AUT,5038497.002243,0.008454,0.007164,0.007177,0.070207,0.001568,neutron,pi+,solid
621,11.0,0.362897,0.477054,0.621046,3.571857,0.473265,AUT,1115197.118953,0.016574,0.016688,0.016650,0.070207,0.001735,neutron,pi+,solid
622,11.0,0.280709,0.587574,0.623386,3.381060,0.726671,AUT,2997459.166892,0.015892,0.012317,0.012265,0.070207,0.001558,neutron,pi+,solid
623,11.0,0.272297,0.586215,0.673719,3.285925,0.243991,AUT,5005340.238652,0.005979,0.005891,0.005882,0.070207,0.001561,neutron,pi+,solid
624,11.0,0.326851,0.505115,0.673192,3.400918,0.226740,AUT,4988915.802236,0.006461,0.006357,0.006359,0.070207,0.001679,neutron,pi+,solid
625,11.0,0.377755,0.473938,0.668657,3.694473,0.209942,AUT,986683.216435,0.015102,0.015062,0.015099,0.070207,0.001799,neutron,pi+,solid
626,11.0,0.275722,0.591990,0.673481,3.353185,0.547536,AUT,4977808.010046,0.008759,0.007324,0.007315,0.070207,0.001569,neutron,pi+,solid
627,11.0,0.340725,0.508112,0.668540,3.572015,0.478555,AUT,672486.160032,0.026513,0.022856,0.022693,0.070207,0.001710,neutron,pi+,solid
628,11.0,0.310957,0.651924,0.323487,4.182535,0.128066,AUT,2962940.846888,0.007492,0.007446,0.007414,0.070207,0.001521,neutron,pi+,solid
629,11.0,0.336543,0.632663,0.323585,4.394663,0.125556,AUT,3053069.603093,0.007649,0.007570,0.007554,0.070207,0.001566,neutron,pi+,solid
630,11.0,0.358091,0.619627,0.323614,4.579200,0.123511,AUT,3007688.249033,0.007926,0.007810,0.007816,0.070207,0.001606,neutron,pi+,solid
631,11.0,0.383389,0.583228,0.323840,4.613138,0.119463,AUT,2986913.071798,0.008263,0.008118,0.008124,0.070207,0.001654,neutron,pi+,solid
632,11.0,0.420184,0.521215,0.323533,4.514290,0.121414,AUT,2996109.617190,0.008360,0.008362,0.008357,0.070207,0.001729,neutron,pi+,solid
633,11.0,0.469099,0.455961,0.323100,4.411704,0.135923,AUT,1474240.729339,0.013941,0.013504,0.013532,0.070207,0.001844,neutron,pi+,solid
634,11.0,0.305924,0.658518,0.324298,4.157054,0.286761,AUT,3028794.281885,0.009389,0.008316,0.008318,0.070207,0.001512,neutron,pi+,solid
635,11.0,0.328796,0.641088,0.324252,4.350682,0.286612,AUT,3010621.174306,0.011734,0.009601,0.009585,0.070207,0.001553,neutron,pi+,solid
636,11.0,0.349312,0.631831,0.324339,4.555403,0.286983,AUT,3026329.835099,0.013783,0.010761,0.010750,0.070207,0.001590,neutron,pi+,solid
637,11.0,0.374502,0.599215,0.324101,4.629349,0.288864,AUT,2984723.920636,0.017299,0.012964,0.012958,0.070207,0.001637,neutron,pi+,solid
638,11.0,0.414932,0.527133,0.324150,4.507038,0.288125,AUT,2957900.034307,0.011349,0.010609,0.010631,0.070207,0.001718,neutron,pi+,solid
639,11.0,0.468118,0.453612,0.324377,4.379292,0.285153,AUT,2058853.012486,0.010723,0.012962,0.012948,0.070207,0.001843,neutron,pi+,solid
640,11.0,0.321136,0.646730,0.324314,4.283537,0.484724,AUT,2988237.266284,0.013501,0.011066,0.011036,0.070207,0.001539,neutron,pi+,solid
641,11.0,0.374421,0.596105,0.324123,4.594830,0.485458,AUT,2979302.358623,0.011028,0.010922,0.010950,0.070207,0.001637,neutron,pi+,solid
642,11.0,0.450323,0.476251,0.324109,4.413328,0.485709,AUT,1572943.335635,0.011995,0.018607,0.018622,0.070207,0.001798,neutron,pi+,solid
643,11.0,0.356246,0.609523,0.324814,4.445495,0.701642,AUT,2973290.915753,0.009467,0.009328,0.009292,0.070207,0.001602,neutron,pi+,solid
644,11.0,0.461687,0.471251,0.323544,4.489772,0.647595,AUT,134360.660951,0.085003,0.076403,0.076396,0.070207,0.001826,neutron,pi+,solid
645,11.0,0.317374,0.646119,0.373421,4.229985,0.127348,AUT,2985296.599954,0.007588,0.007534,0.007531,0.070207,0.001550,neutron,pi+,solid
646,11.0,0.350670,0.623722,0.373504,4.513789,0.125562,AUT,3005975.819068,0.007865,0.007814,0.007813,0.070207,0.001612,neutron,pi+,solid
647,11.0,0.384881,0.580550,0.373662,4.607744,0.123032,AUT,3020606.769898,0.008198,0.008105,0.008116,0.070207,0.001679,neutron,pi+,solid
648,11.0,0.440705,0.493747,0.373446,4.475605,0.129546,AUT,2596910.499407,0.009371,0.009350,0.009334,0.070207,0.001803,neutron,pi+,solid
649,11.0,0.308725,0.655869,0.373884,4.177922,0.290426,AUT,2971082.625726,0.008645,0.008027,0.008029,0.070207,0.001534,neutron,pi+,solid
650,11.0,0.335405,0.637676,0.374132,4.414447,0.288017,AUT,3011496.141087,0.010277,0.008922,0.008938,0.070207,0.001584,neutron,pi+,solid
651,11.0,0.361590,0.619147,0.374179,4.619238,0.288240,AUT,2962437.218755,0.012972,0.010484,0.010501,0.070207,0.001634,neutron,pi+,solid
652,11.0,0.403163,0.548211,0.374150,4.552435,0.288430,AUT,3039180.888913,0.011555,0.010155,0.010172,0.070207,0.001717,neutron,pi+,solid
653,11.0,0.463307,0.458956,0.374204,4.383111,0.287010,AUT,2046608.550843,0.010909,0.011978,0.012009,0.070207,0.001860,neutron,pi+,solid
654,11.0,0.326214,0.644056,0.374279,4.332455,0.485116,AUT,3017469.459454,0.019044,0.013774,0.013755,0.070207,0.001566,neutron,pi+,solid
655,11.0,0.400544,0.553629,0.374267,4.540609,0.485930,AUT,2960343.615016,0.011281,0.011331,0.011327,0.070207,0.001712,neutron,pi+,solid
656,11.0,0.484529,0.442129,0.374198,4.422194,0.482708,AUT,301292.523171,0.029815,0.052228,0.052157,0.070207,0.001919,neutron,pi+,solid
657,11.0,0.358023,0.607660,0.374626,4.447618,0.721797,AUT,2842492.833543,0.008043,0.009015,0.009022,0.070207,0.001626,neutron,pi+,solid
658,11.0,0.325525,0.640306,0.423452,4.298527,0.127114,AUT,2991376.637294,0.007728,0.007660,0.007663,0.070207,0.001581,neutron,pi+,solid
659,11.0,0.372456,0.598192,0.423482,4.592958,0.126249,AUT,2999976.293754,0.008105,0.008091,0.008091,0.070207,0.001674,neutron,pi+,solid
660,11.0,0.434327,0.504681,0.423430,4.505740,0.129514,AUT,2128385.091075,0.010365,0.010334,0.010338,0.070207,0.001813,neutron,pi+,solid
661,11.0,0.312986,0.652087,0.423856,4.210627,0.294640,AUT,2978065.736529,0.008304,0.007915,0.007914,0.070207,0.001558,neutron,pi+,solid
662,11.0,0.345754,0.632284,0.423963,4.511780,0.290278,AUT,2989588.726461,0.009900,0.008863,0.008840,0.070207,0.001621,neutron,pi+,solid
