i,Ebeam,x,y,z,Q2,pT,obs,Nacc,stat_sivers,stat_collins,stat_pretzelosity,systrel,systabs,target,hadron,Experiment
745,11.0,0.530778,0.518289,0.571361,5.677066,0.231062,AUT,71163.932928,0.070755,0.071435,0.070874,0.070207,0.002246,neutron,pi+,solid
746,11.0,0.426488,0.617483,0.573561,5.409097,0.554687,AUT,529105.115556,0.040421,0.031889,0.032055,0.070207,0.001884,neutron,pi+,solid
747,11.0,0.544089,0.527849,0.556867,5.928268,0.417329,AUT,132.939385,1.562021,1.684338,1.820119,0.070207,0.002291,neutron,pi+,solid
748,11.0,0.413766,0.628418,0.623765,5.356920,0.236805,AUT,536999.166372,0.022082,0.021731,0.021689,0.070207,0.001882,neutron,pi+,solid
749,11.0,0.479501,0.561352,0.622587,5.549696,0.225284,AUT,263905.053689,0.034365,0.034391,0.034190,0.070207,0.002091,neutron,pi+,solid
750,11.0,0.418448,0.627446,0.623043,5.401313,0.543085,AUT,366425.677504,0.049653,0.038360,0.038495,0.070207,0.001895,neutron,pi+,solid
751,11.0,0.410652,0.633139,0.673509,5.357888,0.311395,AUT,530959.698578,0.023561,0.022719,0.022612,0.070207,0.001908,neutron,pi+,solid
752,11.0,0.466564,0.581139,0.669765,5.594076,0.235039,AUT,144625.788007,0.047573,0.046815,0.046614,0.070207,0.002088,neutron,pi+,solid
753,11.0,0.477047,0.643887,0.323764,6.334424,0.122526,AUT,533201.802806,0.021971,0.021750,0.021680,0.070207,0.001874,neutron,pi+,solid
754,11.0,0.540355,0.600499,0.323673,6.693012,0.121050,AUT,530570.268083,0.024063,0.024005,0.023848,0.070207,0.002072,neutron,pi+,solid
755,11.0,0.597129,0.585876,0.323631,7.223035,0.122584,AUT,166407.406046,0.047136,0.047492,0.047092,0.070207,0.002301,neutron,pi+,solid
756,11.0,0.481204,0.641739,0.324183,6.366391,0.288197,AUT,534184.724485,0.044554,0.033787,0.033871,0.070207,0.001886,neutron,pi+,solid
757,11.0,0.558866,0.589809,0.324238,6.798659,0.287291,AUT,530717.942679,0.030492,0.028718,0.028812,0.070207,0.002141,neutron,pi+,solid
758,11.0,0.625407,0.593676,0.324252,7.664485,0.286267,AUT,21582.288345,0.154642,0.155954,0.154983,0.070207,0.002440,neutron,pi+,solid
759,11.0,0.506109,0.624219,0.324239,6.501460,0.532322,AUT,534438.229931,0.025862,0.028042,0.027921,0.070207,0.001961,neutron,pi+,solid
760,11.0,0.594333,0.584092,0.324223,7.167524,0.499980,AUT,85012.398205,0.073666,0.098715,0.098682,0.070207,0.002289,neutron,pi+,solid
761,11.0,0.489637,0.635049,0.373518,6.408871,0.124716,AUT,532682.392407,0.022459,0.022341,0.022307,0.070207,0.001945,neutron,pi+,solid
762,11.0,0.567746,0.591676,0.373501,6.931692,0.123436,AUT,344376.660076,0.031750,0.031861,0.031702,0.070207,0.002225,neutron,pi+,solid
763,11.0,0.489760,0.635381,0.374088,6.412093,0.288022,AUT,532531.642167,0.035737,0.029508,0.029406,0.070207,0.001946,neutron,pi+,solid
764,11.0,0.570948,0.585064,0.374056,6.893610,0.287572,AUT,358715.504104,0.034353,0.033582,0.033436,0.070207,0.002239,neutron,pi+,solid
765,11.0,0.516793,0.619656,0.374198,6.585009,0.538437,AUT,533424.377698,0.031341,0.031043,0.031173,0.070207,0.002034,neutron,pi+,solid
766,11.0,0.637178,0.598541,0.374128,7.872431,0.475935,AUT,963.029026,0.900725,1.025640,1.033068,0.070207,0.002575,neutron,pi+,solid
767,11.0,0.508467,0.622332,0.423559,6.513519,0.125977,AUT,536760.458475,0.023387,0.023345,0.023207,0.070207,0.002041,neutron,pi+,solid
768,11.0,0.596519,0.586930,0.423520,7.228537,0.124335,AUT,84135.310418,0.069467,0.069725,0.069251,0.070207,0.002412,neutron,pi+,solid
769,11.0,0.500889,0.627012,0.424056,6.465808,0.288613,AUT,534324.160026,0.030230,0.026964,0.026793,0.070207,0.002015,neutron,pi+,solid
770,11.0,0.584887,0.580028,0.424068,7.004502,0.290463,AUT,180344.596953,0.047748,0.047982,0.047552,0.070207,0.002353,neutron,pi+,solid
771,11.0,0.515969,0.619967,0.424192,6.578336,0.538104,AUT,447717.135755,0.040279,0.036684,0.036686,0.070207,0.002069,neutron,pi+,solid
772,11.0,0.484756,0.638640,0.473751,6.381882,0.218003,AUT,532335.430171,0.024597,0.023738,0.023704,0.070207,0.001995,neutron,pi+,solid
773,11.0,0.562982,0.591449,0.473814,6.869600,0.222009,AUT,464576.288658,0.028783,0.028759,0.028419,0.070207,0.002300,neutron,pi+,solid
774,11.0,0.512393,0.623133,0.473823,6.567629,0.536611,AUT,363044.922198,0.049678,0.041986,0.042079,0.070207,0.002094,neutron,pi+,solid
775,11.0,0.497405,0.629583,0.523839,6.450606,0.224020,AUT,534685.574817,0.024955,0.024416,0.024228,0.070207,0.002077,neutron,pi+,solid
776,11.0,0.578636,0.585905,0.523530,6.998481,0.227559,AUT,213043.687604,0.044359,0.044554,0.044003,0.070207,0.002434,neutron,pi+,solid
777,11.0,0.505645,0.628973,0.523589,6.546813,0.535637,AUT,268880.289606,0.063236,0.050522,0.050796,0.070207,0.002109,neutron,pi+,solid
778,11.0,0.497101,0.630568,0.573771,6.456886,0.291433,AUT,539604.854365,0.026525,0.025340,0.025244,0.070207,0.002120,neutron,pi+,solid
779,11.0,0.575083,0.595685,0.571559,7.071875,0.239010,AUT,133267.841855,0.058011,0.057781,0.057243,0.070207,0.002479,neutron,pi+,solid
780,11.0,0.500220,0.633656,0.622684,6.529640,0.294483,AUT,436712.572753,0.029915,0.028770,0.028650,0.070207,0.002182,neutron,pi+,solid
781,11.0,0.485139,0.644851,0.671113,6.450681,0.276395,AUT,214997.721408,0.040984,0.040041,0.039972,0.070207,0.002170,neutron,pi+,solid
782,8.8,0.104995,0.653204,0.323475,1.126760,0.142973,AUT,1954792.009611,0.015031,0.010982,0.011041,0.070207,0.001730,neutron,pi+,solid
783,8.8,0.125106,0.586072,0.324139,1.210073,0.119976,AUT,1805604.260767,0.010480,0.008885,0.008893,0.070207,0.001780,neutron,pi+,solid
784,8.8,0.138997,0.557057,0.324371,1.278184,0.104981,AUT,1755566.662318,0.009096,0.008316,0.008328,0.070207,0.001816,neutron,pi+,solid
785,8.8,0.151645,0.535657,0.324433,1.341063,0.093688,AUT,1667755.597471,0.008727,0.008297,0.008310,0.070207,0.001850,neutron,pi+,solid
786,8.8,0.164010,0.516001,0.324509,1.397226,0.084731,AUT,1686426.424236,0.008422,0.008188,0.008213,0.070207,0.001884,neutron,pi+,solid
787,8.8,0.176794,0.496940,0.324561,1.450496,0.077514,AUT,1671230.177596,0.008413,0.008297,0.008311,0.070207,0.001920,neutron,pi+,solid
788,8.8,0.190304,0.482990,0.324697,1.517604,0.072708,AUT,1593994.361007,0.008679,0.008603,0.008614,0.070207,0.001958,neutron,pi+,solid
789,8.8,0.206479,0.465864,0.324736,1.587860,0.067448,AUT,1553140.192641,0.008926,0.008893,0.008885,0.070207,0.002003,neutron,pi+,solid
790,8.8,0.231412,0.438204,0.324710,1.673077,0.065392,AUT,1608822.926035,0.009066,0.009043,0.009038,0.070207,0.002072,neutron,pi+,solid
791,8.8,0.268789,0.408908,0.324660,1.813324,0.076792,AUT,711020.534152,0.015778,0.015057,0.015090,0.070207,0.002172,neutron,pi+,solid
792,8.8,0.086558,0.747080,0.323188,1.065930,0.312242,AUT,1237931.675813,0.009704,0.009631,0.009690,0.070207,0.001687,neutron,pi+,solid
793,8.8,0.098368,0.695004,0.323643,1.128488,0.302802,AUT,1124301.730108,0.009885,0.009593,0.009582,0.070207,0.001714,neutron,pi+,solid
794,8.8,0.107349,0.663305,0.323528,1.175535,0.301494,AUT,1050558.199740,0.009867,0.009618,0.009654,0.070207,0.001735,neutron,pi+,solid
795,8.8,0.115835,0.637830,0.323409,1.219789,0.305884,AUT,1021999.098764,0.009798,0.009700,0.009691,0.070207,0.001756,neutron,pi+,solid
796,8.8,0.124688,0.611389,0.323164,1.258517,0.312439,AUT,996691.618419,0.009848,0.010004,0.010001,0.070207,0.001778,neutron,pi+,solid
797,8.8,0.134101,0.582769,0.322797,1.290108,0.319492,AUT,980339.710888,0.010032,0.010670,0.010680,0.070207,0.001803,neutron,pi+,solid
798,8.8,0.144347,0.551277,0.322678,1.313582,0.326969,AUT,1002157.303974,0.010136,0.011680,0.011679,0.070207,0.001830,neutron,pi+,solid
799,8.8,0.155613,0.519241,0.322472,1.333749,0.333254,AUT,998119.338602,0.010421,0.013427,0.013486,0.070207,0.001861,neutron,pi+,solid
800,8.8,0.168038,0.486281,0.322389,1.348781,0.338596,AUT,1000981.277628,0.010636,0.015802,0.015788,0.070207,0.001895,neutron,pi+,solid
801,8.8,0.181962,0.456222,0.322283,1.370354,0.342586,AUT,1050834.950129,0.010469,0.018176,0.018127,0.070207,0.001934,neutron,pi+,solid
802,8.8,0.199230,0.438754,0.321946,1.443132,0.348190,AUT,1054440.087899,0.010641,0.020687,0.020693,0.070207,0.001982,neutron,pi+,solid
803,8.8,0.225931,0.422849,0.321606,1.576670,0.353936,AUT,1041549.449181,0.011588,0.023226,0.023275,0.070207,0.002055,neutron,pi+,solid
804,8.8,0.265550,0.404276,0.320708,1.771707,0.359722,AUT,444958.172899,0.022779,0.041727,0.041997,0.070207,0.002161,neutron,pi+,solid
805,8.8,0.089017,0.737851,0.324898,1.081602,0.483568,AUT,1483864.498882,0.008381,0.008219,0.008242,0.070207,0.001693,neutron,pi+,solid
806,8.8,0.106394,0.666676,0.324910,1.170171,0.478187,AUT,1469785.297102,0.008449,0.008179,0.008174,0.070207,0.001733,neutron,pi+,solid
807,8.8,0.121959,0.620338,0.325370,1.248457,0.474021,AUT,1518417.591207,0.008110,0.008025,0.008054,0.070207,0.001772,neutron,pi+,solid
808,8.8,0.139026,0.582026,0.325599,1.335303,0.471460,AUT,1504219.542383,0.008169,0.008231,0.008241,0.070207,0.001816,neutron,pi+,solid
809,8.8,0.158541,0.546073,0.325865,1.428611,0.469447,AUT,1480947.170197,0.008528,0.008612,0.008661,0.070207,0.001870,neutron,pi+,solid
810,8.8,0.181399,0.511162,0.325914,1.530141,0.467576,AUT,1421057.421387,0.009398,0.009376,0.009452,0.070207,0.001934,neutron,pi+,solid
811,8.8,0.214139,0.467540,0.326480,1.649602,0.466089,AUT,1385696.479170,0.011018,0.010747,0.010850,0.070207,0.002025,neutron,pi+,solid
812,8.8,0.262134,0.416148,0.326783,1.798464,0.464336,AUT,486157.936182,0.024870,0.023248,0.023115,0.070207,0.002155,neutron,pi+,solid
813,8.8,0.136375,0.641603,0.329178,1.390753,0.643689,AUT,766185.586497,0.032232,0.027263,0.024321,0.070207,0.001808,neutron,pi+,solid
814,8.8,0.112279,0.622857,0.373600,1.147907,0.136768,AUT,2137221.277687,0.010835,0.008804,0.008745,0.070207,0.001757,neutron,pi+,solid
815,8.8,0.136501,0.555135,0.374094,1.250423,0.111038,AUT,2005656.040057,0.008317,0.007692,0.007719,0.070207,0.001820,neutron,pi+,solid
816,8.8,0.153843,0.524813,0.374279,1.332686,0.096327,AUT,1910315.284526,0.007938,0.007663,0.007684,0.070207,0.001869,neutron,pi+,solid
817,8.8,0.170151,0.500591,0.374460,1.406049,0.086809,AUT,1896393.093888,0.007887,0.007771,0.007752,0.070207,0.001915,neutron,pi+,solid
818,8.8,0.187043,0.482427,0.374490,1.489763,0.081984,AUT,1859736.447574,0.008069,0.008002,0.007988,0.070207,0.001964,neutron,pi+,solid
819,8.8,0.208075,0.462377,0.374531,1.587673,0.077344,AUT,1887133.976909,0.008199,0.008158,0.008155,0.070207,0.002024,neutron,pi+,solid
820,8.8,0.247340,0.425037,0.374524,1.731351,0.082944,AUT,1822345.674943,0.009129,0.008942,0.008950,0.070207,0.002133,neutron,pi+,solid
821,8.8,0.090101,0.728457,0.373479,1.081165,0.305499,AUT,1251624.685128,0.013659,0.011302,0.011358,0.070207,0.001703,neutron,pi+,solid
822,8.8,0.104562,0.671980,0.373777,1.159698,0.294891,AUT,1027943.232765,0.013964,0.011750,0.011748,0.070207,0.001737,neutron,pi+,solid
823,8.8,0.115344,0.642851,0.373834,1.224147,0.291261,AUT,884022.034606,0.013857,0.012069,0.012090,0.070207,0.001764,neutron,pi+,solid
824,8.8,0.126114,0.619501,0.373656,1.289758,0.295297,AUT,814181.743339,0.013333,0.012146,0.012216,0.070207,0.001792,neutron,pi+,solid
825,8.8,0.137892,0.590324,0.373234,1.343656,0.302039,AUT,715057.454011,0.013522,0.012971,0.013058,0.070207,0.001824,neutron,pi+,solid
826,8.8,0.150642,0.552677,0.372700,1.374096,0.312792,AUT,647676.147741,0.013716,0.014279,0.014372,0.070207,0.001860,neutron,pi+,solid
827,8.8,0.165099,0.504033,0.372102,1.373086,0.327545,AUT,608576.839804,0.014034,0.016811,0.016911,0.070207,0.001901,neutron,pi+,solid
828,8.8,0.181685,0.452140,0.371423,1.355371,0.343656,AUT,587610.631901,0.014504,0.021254,0.021337,0.070207,0.001948,neutron,pi+,solid
829,8.8,0.203198,0.416867,0.370194,1.397916,0.362737,AUT,500381.228788,0.016370,0.031364,0.031244,0.070207,0.002009,neutron,pi+,solid
830,8.8,0.241569,0.404136,0.368178,1.610856,0.374171,AUT,336170.206590,0.024239,0.045636,0.045819,0.070207,0.002114,neutron,pi+,solid
831,8.8,0.090234,0.731943,0.374195,1.087255,0.490624,AUT,1387476.939649,0.008634,0.008366,0.008347,0.070207,0.001703,neutron,pi+,solid
832,8.8,0.109823,0.649625,0.374160,1.176470,0.491474,AUT,1594085.754231,0.009321,0.008725,0.008728,0.070207,0.001750,neutron,pi+,solid
833,8.8,0.129217,0.590901,0.374311,1.259423,0.485602,AUT,1803836.840272,0.008549,0.008747,0.008752,0.070207,0.001801,neutron,pi+,solid
834,8.8,0.150855,0.544027,0.374615,1.353884,0.481252,AUT,1783400.621953,0.008032,0.009029,0.009058,0.070207,0.001860,neutron,pi+,solid
835,8.8,0.175443,0.501044,0.374864,1.450145,0.477675,AUT,1783966.901758,0.007949,0.009456,0.009479,0.070207,0.001931,neutron,pi+,solid
836,8.8,0.209977,0.459572,0.375027,1.590077,0.474490,AUT,1881158.177992,0.008459,0.010758,0.010771,0.070207,0.002029,neutron,pi+,solid
837,8.8,0.259510,0.414589,0.375016,1.773924,0.469050,AUT,666366.999987,0.018492,0.024159,0.024263,0.070207,0.002167,neutron,pi+,solid
838,8.8,0.115029,0.661648,0.377444,1.235112,0.659597,AUT,1265031.033727,0.009626,0.010398,0.010408,0.070207,0.001764,neutron,pi+,solid
839,8.8,0.194151,0.511667,0.377369,1.621796,0.655344,AUT,587319.310675,0.032224,0.025589,0.025527,0.070207,0.001982,neutron,pi+,solid
840,8.8,0.119920,0.594975,0.423601,1.170180,0.130248,AUT,2370753.534656,0.008614,0.007451,0.007520,0.070207,0.001784,neutron,pi+,solid
841,8.8,0.148899,0.527597,0.424033,1.296092,0.104082,AUT,2185753.967437,0.007425,0.007161,0.007191,0.070207,0.001864,neutron,pi+,solid
842,8.8,0.170694,0.495695,0.424275,1.396456,0.092637,AUT,2061728.527112,0.007551,0.007458,0.007468,0.070207,0.001928,neutron,pi+,solid
843,8.8,0.193215,0.472996,0.424392,1.508645,0.088063,AUT,2088101.718103,0.007723,0.007669,0.007664,0.070207,0.001994,neutron,pi+,solid
844,8.8,0.228442,0.441175,0.424435,1.660677,0.088468,AUT,2131208.767100,0.008094,0.008027,0.008003,0.070207,0.002095,neutron,pi+,solid
845,8.8,0.277181,0.403858,0.424153,1.847513,0.108484,AUT,337398.377906,0.026132,0.023654,0.023762,0.070207,0.002234,neutron,pi+,solid
846,8.8,0.094060,0.710339,0.423711,1.099466,0.300747,AUT,1255937.415554,0.022796,0.015537,0.015657,0.070207,0.001717,neutron,pi+,solid
847,8.8,0.111933,0.649315,0.424229,1.199524,0.287218,AUT,1039994.702956,0.020625,0.015088,0.015126,0.070207,0.001762,neutron,pi+,solid
848,8.8,0.126373,0.626263,0.424413,1.306601,0.281400,AUT,836282.293904,0.020292,0.015635,0.015655,0.070207,0.001801,neutron,pi+,solid
849,8.8,0.141511,0.606316,0.424169,1.416361,0.279765,AUT,634468.764411,0.020905,0.017097,0.017098,0.070207,0.001843,neutron,pi+,solid
850,8.8,0.158102,0.573296,0.423704,1.495710,0.283962,AUT,465940.108769,0.022086,0.019428,0.019628,0.070207,0.001892,neutron,pi+,solid
851,8.8,0.177480,0.515757,0.422623,1.509500,0.300139,AUT,347209.901160,0.023556,0.023750,0.023995,0.070207,0.001949,neutron,pi+,solid
852,8.8,0.201390,0.441835,0.420054,1.465115,0.337431,AUT,173525.437455,0.030986,0.042311,0.042461,0.070207,0.002017,neutron,pi+,solid
853,8.8,0.252326,0.394599,0.419584,1.644276,0.337418,AUT,39524.925755,0.089416,0.093069,0.096755,0.070207,0.002160,neutron,pi+,solid
854,8.8,0.092547,0.721780,0.423598,1.098746,0.494973,AUT,1324979.912419,0.008306,0.008334,0.008377,0.070207,0.001714,neutron,pi+,solid
855,8.8,0.115834,0.624610,0.423489,1.192274,0.499914,AUT,1463349.501352,0.010141,0.009962,0.009991,0.070207,0.001773,neutron,pi+,solid
856,8.8,0.140223,0.551634,0.423526,1.274923,0.497939,AUT,1753654.348563,0.009543,0.011348,0.011305,0.070207,0.001839,neutron,pi+,solid
857,8.8,0.169498,0.491365,0.423764,1.372765,0.492436,AUT,1888245.551117,0.007977,0.011411,0.011421,0.070207,0.001924,neutron,pi+,solid
858,8.8,0.213058,0.444202,0.423754,1.557954,0.492027,AUT,2095832.667607,0.007964,0.013204,0.013195,0.070207,0.002050,neutron,pi+,solid
859,8.8,0.273174,0.405024,0.423293,1.825821,0.497461,AUT,258721.240758,0.033779,0.055829,0.056150,0.070207,0.002222,neutron,pi+,solid
860,8.8,0.107700,0.674519,0.425704,1.186331,0.670597,AUT,1411522.234892,0.008145,0.008393,0.008411,0.070207,0.001752,neutron,pi+,solid
861,8.8,0.172175,0.537133,0.426007,1.512170,0.665984,AUT,1208002.731255,0.011264,0.010526,0.010626,0.070207,0.001930,neutron,pi+,solid
862,8.8,0.251882,0.443178,0.425423,1.841615,0.652883,AUT,51866.208949,0.094215,0.073818,0.073669,0.070207,0.002164,neutron,pi+,solid
863,8.8,0.127250,0.571407,0.473761,1.191801,0.125371,AUT,2451699.040346,0.007548,0.006940,0.006963,0.070207,0.001810,neutron,pi+,solid
864,8.8,0.161584,0.503271,0.474280,1.341295,0.100485,AUT,2292972.774352,0.007119,0.007019,0.007039,0.070207,0.001910,neutron,pi+,solid
865,8.8,0.191120,0.470915,0.474278,1.485287,0.095692,AUT,2349067.150640,0.007281,0.007228,0.007249,0.070207,0.001999,neutron,pi+,solid
866,8.8,0.236181,0.434010,0.474281,1.686740,0.101406,AUT,2006091.562539,0.008603,0.008461,0.008445,0.070207,0.002131,neutron,pi+,solid
867,8.8,0.098490,0.690908,0.473915,1.118352,0.300638,AUT,1333915.557016,0.028811,0.018873,0.018781,0.070207,0.001733,neutron,pi+,solid
868,8.8,0.120566,0.628342,0.474369,1.250379,0.283071,AUT,1040788.981706,0.025036,0.017602,0.017706,0.070207,0.001792,neutron,pi+,solid
869,8.8,0.139536,0.612800,0.474667,1.411786,0.274544,AUT,744783.869203,0.025538,0.019061,0.019141,0.070207,0.001846,neutron,pi+,solid
870,8.8,0.160411,0.597752,0.474751,1.582769,0.266377,AUT,469931.453551,0.028134,0.022253,0.022427,0.070207,0.001908,neutron,pi+,solid
871,8.8,0.184217,0.570044,0.474797,1.732773,0.258036,AUT,239239.063583,0.033229,0.029195,0.029254,0.070207,0.001982,neutron,pi+,solid
872,8.8,0.248158,0.434506,0.478084,1.755505,0.228379,AUT,75718.259387,0.071567,0.056842,0.058247,0.070207,0.002165,neutron,pi+,solid
873,8.8,0.095031,0.712147,0.473858,1.112324,0.501732,AUT,1154504.202974,0.008916,0.009004,0.009009,0.070207,0.001725,neutron,pi+,solid
874,8.8,0.123182,0.600465,0.473103,1.217415,0.510957,AUT,1230212.273195,0.009874,0.010511,0.010507,0.070207,0.001799,neutron,pi+,solid
875,8.8,0.155167,0.505129,0.472993,1.290198,0.513819,AUT,1510625.669685,0.009553,0.014055,0.014008,0.070207,0.001890,neutron,pi+,solid
876,8.8,0.201069,0.441525,0.472671,1.462290,0.513359,AUT,1746924.829428,0.008526,0.015630,0.015582,0.070207,0.002026,neutron,pi+,solid
877,8.8,0.262499,0.411034,0.470461,1.780545,0.523597,AUT,212471.639011,0.033959,0.057810,0.057589,0.070207,0.002207,neutron,pi+,solid
878,8.8,0.109972,0.660256,0.474984,1.184555,0.681839,AUT,1574108.393274,0.008546,0.008143,0.008147,0.070207,0.001763,neutron,pi+,solid
879,8.8,0.176483,0.531430,0.475440,1.533615,0.668324,AUT,1459560.630378,0.008924,0.009556,0.009582,0.070207,0.001952,neutron,pi+,solid
880,8.8,0.128864,0.641531,0.477157,1.330512,0.869623,AUT,423714.783402,0.021205,0.021759,0.022118,0.070207,0.001814,neutron,pi+,solid
881,8.8,0.135636,0.547969,0.523914,1.216880,0.120064,AUT,2599187.781059,0.006876,0.006571,0.006595,0.070207,0.001841,neutron,pi+,solid
882,8.8,0.178087,0.479740,0.524174,1.408911,0.101998,AUT,2517213.990211,0.006912,0.006864,0.006867,0.070207,0.001970,neutron,pi+,solid
883,8.8,0.227433,0.442068,0.524102,1.653307,0.106444,AUT,2212001.480412,0.008053,0.007965,0.007970,0.070207,0.002119,neutron,pi+,solid
884,8.8,0.104091,0.669039,0.524134,1.142934,0.299854,AUT,1442967.330899,0.024714,0.016600,0.016675,0.070207,0.001754,neutron,pi+,solid
885,8.8,0.131164,0.609311,0.524448,1.319263,0.280790,AUT,974005.190385,0.023137,0.016947,0.017090,0.070207,0.001829,neutron,pi+,solid
886,8.8,0.156038,0.598713,0.524851,1.542311,0.270224,AUT,621357.340776,0.024372,0.019196,0.019250,0.070207,0.001905,neutron,pi+,solid
887,8.8,0.185078,0.578693,0.525453,1.766278,0.250835,AUT,292607.825802,0.028666,0.024893,0.025162,0.070207,0.001997,neutron,pi+,solid
888,8.8,0.251841,0.415316,0.527200,1.717777,0.222046,AUT,125670.314056,0.062196,0.047562,0.048461,0.070207,0.002192,neutron,pi+,solid
889,8.8,0.098353,0.700134,0.523467,1.130649,0.502018,AUT,1040671.073465,0.010442,0.010107,0.010092,0.070207,0.001738,neutron,pi+,solid
890,8.8,0.132806,0.572828,0.522936,1.249527,0.518533,AUT,959136.454495,0.010379,0.011605,0.011614,0.070207,0.001834,neutron,pi+,solid
891,8.8,0.176325,0.459001,0.521579,1.332085,0.530893,AUT,1093959.401409,0.010408,0.018483,0.018515,0.070207,0.001963,neutron,pi+,solid
892,8.8,0.230196,0.434299,0.518632,1.649977,0.541717,AUT,253183.938171,0.025973,0.049329,0.048832,0.070207,0.002127,neutron,pi+,solid
893,8.8,0.113994,0.642282,0.524591,1.190480,0.686686,AUT,1633269.418557,0.009288,0.008797,0.008801,0.070207,0.001780,neutron,pi+,solid
894,8.8,0.179751,0.524417,0.524596,1.547056,0.672685,AUT,1303115.838400,0.010069,0.013529,0.013530,0.070207,0.001974,neutron,pi+,solid
895,8.8,0.123458,0.656557,0.526399,1.309918,0.879991,AUT,659141.850576,0.012592,0.013186,0.013324,0.070207,0.001807,neutron,pi+,solid
896,8.8,0.145256,0.525567,0.574051,1.248266,0.117437,AUT,2819649.350322,0.006462,0.006302,0.006312,0.070207,0.001880,neutron,pi+,solid
897,8.8,0.204723,0.457382,0.574073,1.541052,0.108344,AUT,2841282.102941,0.006815,0.006783,0.006787,0.070207,0.002065,neutron,pi+,solid
898,8.8,0.271739,0.408057,0.573874,1.829715,0.121904,AUT,219983.381036,0.029840,0.028395,0.028385,0.070207,0.002274,neutron,pi+,solid
899,8.8,0.109710,0.649440,0.574065,1.167895,0.299471,AUT,1475195.924369,0.021382,0.014919,0.014988,0.070207,0.001776,neutron,pi+,solid
900,8.8,0.143531,0.594026,0.574414,1.407465,0.279002,AUT,921286.928531,0.019767,0.015506,0.015574,0.070207,0.001877,neutron,pi+,solid
901,8.8,0.178243,0.573232,0.575072,1.684128,0.261833,AUT,471879.893412,0.022208,0.019246,0.019398,0.070207,0.001988,neutron,pi+,solid
902,8.8,0.242430,0.427467,0.576095,1.699455,0.228302,AUT,202106.935050,0.038623,0.032821,0.032937,0.070207,0.002182,neutron,pi+,solid
903,8.8,0.102191,0.689394,0.573793,1.155732,0.497674,AUT,935710.673542,0.013654,0.011978,0.012011,0.070207,0.001755,neutron,pi+,solid
904,8.8,0.143855,0.549247,0.572399,1.294149,0.520365,AUT,640986.856413,0.013190,0.014638,0.014680,0.070207,0.001876,neutron,pi+,solid
905,8.8,0.191949,0.462711,0.568442,1.466290,0.549772,AUT,235065.741842,0.023155,0.046146,0.045963,0.070207,0.002023,neutron,pi+,solid
906,8.8,0.120023,0.622504,0.573868,1.209019,0.689758,AUT,1656218.543777,0.009380,0.009389,0.009397,0.070207,0.001805,neutron,pi+,solid
907,8.8,0.183857,0.526341,0.572312,1.594294,0.682020,AUT,693667.250933,0.014826,0.022673,0.022832,0.070207,0.002002,neutron,pi+,solid
908,8.8,0.121700,0.658886,0.575379,1.300414,0.889002,AUT,789407.424486,0.011499,0.011474,0.011322,0.070207,0.001811,neutron,pi+,solid
909,8.8,0.155187,0.508149,0.623911,1.287780,0.116700,AUT,2959383.170521,0.006310,0.006233,0.006238,0.070207,0.001922,neutron,pi+,solid
910,8.8,0.219600,0.455022,0.622909,1.644536,0.111892,AUT,1499130.628984,0.009670,0.009644,0.009651,0.070207,0.002131,neutron,pi+,solid
911,8.8,0.116129,0.629813,0.624022,1.197247,0.297997,AUT,1514716.509886,0.017951,0.013172,0.013239,0.070207,0.001804,neutron,pi+,solid
912,8.8,0.160194,0.577434,0.624495,1.526093,0.275793,AUT,819922.684060,0.017191,0.014623,0.014712,0.070207,0.001943,neutron,pi+,solid
913,8.8,0.217574,0.489479,0.623953,1.739606,0.238661,AUT,288256.748518,0.025091,0.023423,0.023475,0.070207,0.002127,neutron,pi+,solid
914,8.8,0.106168,0.681322,0.624030,1.185483,0.492061,AUT,875362.354260,0.019870,0.015109,0.015279,0.070207,0.001775,neutron,pi+,solid
915,8.8,0.152191,0.578126,0.622373,1.445513,0.503479,AUT,281452.955054,0.023902,0.023404,0.023318,0.070207,0.001916,neutron,pi+,solid
916,8.8,0.247103,0.475187,0.605146,1.938880,0.570040,AUT,49.427790,20.523330,31.878836,34.563762,0.070207,0.002218,neutron,pi+,solid
917,8.8,0.127468,0.618658,0.622658,1.272802,0.697416,AUT,1456731.473936,0.009233,0.009743,0.009728,0.070207,0.001837,neutron,pi+,solid
918,8.8,0.210212,0.534923,0.616151,1.855633,0.683135,AUT,29428.381314,0.070436,0.135939,0.136029,0.070207,0.002107,neutron,pi+,solid
919,8.8,0.117206,0.668768,0.623462,1.276363,0.902261,AUT,691552.410449,0.013658,0.012977,0.012883,0.070207,0.001807,neutron,pi+,solid
920,8.8,0.121899,0.596846,0.673903,1.190200,0.238897,AUT,1938371.069026,0.009998,0.008595,0.008631,0.070207,0.001832,neutron,pi+,solid
921,8.8,0.162310,0.521023,0.673533,1.394995,0.170100,AUT,1843398.500779,0.008416,0.008158,0.008201,0.070207,0.001964,neutron,pi+,solid
922,8.8,0.207783,0.493714,0.672267,1.688804,0.141209,AUT,1280955.709920,0.010383,0.010332,0.010340,0.070207,0.002117,neutron,pi+,solid
923,8.8,0.110915,0.672849,0.674225,1.222724,0.487415,AUT,840418.543128,0.028333,0.019666,0.019682,0.070207,0.001800,neutron,pi+,solid
