i,Ebeam,x,y,z,Q2,pT,obs,Nacc,stat_sivers,stat_collins,stat_pretzelosity,systrel,systabs,target,hadron,Experiment
358,11.0,0.166999,0.659863,0.672625,2.254408,0.819374,AUT,302056.491462,0.014325,0.014231,0.014289,0.070207,0.000920,neutron,pi-,solid
359,11.0,0.253574,0.623624,0.323550,3.260699,0.119325,AUT,805568.988415,0.010181,0.010155,0.010124,0.070207,0.001088,neutron,pi-,solid
360,11.0,0.279821,0.596739,0.323737,3.446018,0.110425,AUT,777447.290478,0.010449,0.010426,0.010439,0.070207,0.001105,neutron,pi-,solid
361,11.0,0.299591,0.558800,0.323918,3.454013,0.098712,AUT,705951.004167,0.011071,0.011049,0.011046,0.070207,0.001116,neutron,pi-,solid
362,11.0,0.322034,0.511764,0.324288,3.400198,0.087834,AUT,621004.519608,0.011894,0.011900,0.011869,0.070207,0.001127,neutron,pi-,solid
363,11.0,0.348137,0.477011,0.324220,3.426523,0.089401,AUT,599352.469397,0.012381,0.012366,0.012348,0.070207,0.001140,neutron,pi-,solid
364,11.0,0.380880,0.444579,0.324130,3.492680,0.103762,AUT,623601.922468,0.013453,0.012854,0.012892,0.070207,0.001156,neutron,pi-,solid
365,11.0,0.422976,0.416130,0.323551,3.631979,0.123069,AUT,359525.387335,0.025477,0.020914,0.021242,0.070207,0.001176,neutron,pi-,solid
366,11.0,0.246094,0.661724,0.324125,3.360561,0.284429,AUT,545437.947052,0.012896,0.012551,0.012518,0.070207,0.001084,neutron,pi-,solid
367,11.0,0.272420,0.656970,0.323999,3.694159,0.286586,AUT,530738.820506,0.014893,0.013736,0.013735,0.070207,0.001103,neutron,pi-,solid
368,11.0,0.291744,0.641107,0.323949,3.859456,0.286849,AUT,405043.789583,0.020076,0.017316,0.017252,0.070207,0.001116,neutron,pi-,solid
369,11.0,0.314635,0.598515,0.323285,3.884732,0.293236,AUT,89071.761882,0.060419,0.046755,0.046542,0.070207,0.001128,neutron,pi-,solid
370,11.0,0.352148,0.461223,0.319843,3.346448,0.322710,AUT,8209.095767,0.117315,0.124844,0.123577,0.070207,0.001143,neutron,pi-,solid
371,11.0,0.394882,0.409908,0.329536,3.339538,0.241384,AUT,25867.036658,0.195563,0.129810,0.131554,0.070207,0.001157,neutron,pi-,solid
372,11.0,0.434484,0.406851,0.329104,3.649288,0.223082,AUT,29440.421854,0.330307,0.194282,0.197829,0.070207,0.001178,neutron,pi-,solid
373,11.0,0.263554,0.628823,0.323371,3.415678,0.494687,AUT,775241.927659,0.015522,0.014309,0.014309,0.070207,0.001095,neutron,pi-,solid
374,11.0,0.311851,0.537518,0.322782,3.447204,0.500713,AUT,619874.112761,0.012525,0.016989,0.016904,0.070207,0.001123,neutron,pi-,solid
375,11.0,0.382502,0.439302,0.322680,3.457563,0.502343,AUT,555031.305406,0.017007,0.028155,0.028159,0.070207,0.001157,neutron,pi-,solid
376,11.0,0.449931,0.409039,0.322515,3.798800,0.509705,AUT,32988.475006,0.105174,0.145028,0.145807,0.070207,0.001191,neutron,pi-,solid
377,11.0,0.288777,0.591338,0.325410,3.480225,0.672332,AUT,488518.086876,0.015053,0.014573,0.014672,0.070207,0.001108,neutron,pi-,solid
378,11.0,0.401342,0.441261,0.326667,3.652748,0.649193,AUT,33262.714380,0.098327,0.077209,0.080137,0.070207,0.001165,neutron,pi-,solid
379,11.0,0.261256,0.611276,0.373571,3.291807,0.118171,AUT,842477.474880,0.009795,0.009729,0.009767,0.070207,0.001073,neutron,pi-,solid
380,11.0,0.294277,0.565372,0.373810,3.431307,0.108103,AUT,808932.378403,0.010132,0.010100,0.010125,0.070207,0.001092,neutron,pi-,solid
381,11.0,0.326092,0.504821,0.374003,3.394892,0.098554,AUT,715041.772065,0.010889,0.010902,0.010891,0.070207,0.001106,neutron,pi-,solid
382,11.0,0.366799,0.459499,0.373785,3.475084,0.107067,AUT,711429.939818,0.011525,0.011345,0.011352,0.070207,0.001123,neutron,pi-,solid
383,11.0,0.416771,0.419591,0.373512,3.607583,0.128643,AUT,331948.768094,0.023238,0.019904,0.020075,0.070207,0.001144,neutron,pi-,solid
384,11.0,0.250694,0.655572,0.374031,3.391237,0.287252,AUT,574745.606041,0.011819,0.011738,0.011779,0.070207,0.001068,neutron,pi-,solid
385,11.0,0.281119,0.649522,0.373985,3.768420,0.288285,AUT,505875.565619,0.014065,0.013362,0.013364,0.070207,0.001088,neutron,pi-,solid
386,11.0,0.305624,0.616301,0.374319,3.885228,0.283606,AUT,169012.494242,0.030723,0.026416,0.026424,0.070207,0.001101,neutron,pi-,solid
387,11.0,0.356622,0.457074,0.379865,3.357637,0.221613,AUT,31460.224146,0.079885,0.066683,0.066548,0.070207,0.001115,neutron,pi-,solid
388,11.0,0.407381,0.414411,0.377148,3.482526,0.227414,AUT,101455.253961,0.126667,0.078294,0.079453,0.070207,0.001137,neutron,pi-,solid
389,11.0,0.453744,0.408286,0.375815,3.824034,0.236211,AUT,13802.642121,0.352237,0.217573,0.219714,0.070207,0.001159,neutron,pi-,solid
390,11.0,0.268298,0.634223,0.373067,3.505088,0.499378,AUT,609032.453281,0.020599,0.017040,0.016814,0.070207,0.001079,neutron,pi-,solid
391,11.0,0.335641,0.497460,0.370997,3.423532,0.533180,AUT,342720.456634,0.015884,0.022425,0.022404,0.070207,0.001111,neutron,pi-,solid
392,11.0,0.409867,0.413849,0.369929,3.499386,0.543552,AUT,122859.151863,0.043776,0.064160,0.064312,0.070207,0.001142,neutron,pi-,solid
393,11.0,0.294699,0.574261,0.375427,3.444214,0.697187,AUT,634863.587745,0.011398,0.012988,0.013035,0.070207,0.001090,neutron,pi-,solid
394,11.0,0.403824,0.438967,0.376225,3.656734,0.644638,AUT,53612.564006,0.060637,0.089702,0.090225,0.070207,0.001138,neutron,pi-,solid
395,11.0,0.270175,0.596954,0.423590,3.321730,0.118151,AUT,900270.121493,0.009322,0.009315,0.009294,0.070207,0.001060,neutron,pi-,solid
396,11.0,0.315513,0.521663,0.423776,3.391546,0.108271,AUT,801906.594511,0.010057,0.010054,0.010057,0.070207,0.001080,neutron,pi-,solid
397,11.0,0.376467,0.452641,0.423618,3.505628,0.117722,AUT,806313.551367,0.010844,0.010562,0.010516,0.070207,0.001103,neutron,pi-,solid
398,11.0,0.452860,0.410183,0.423155,3.834174,0.147909,AUT,22617.313941,0.126056,0.095884,0.097898,0.070207,0.001130,neutron,pi-,solid
399,11.0,0.255960,0.649179,0.423982,3.428546,0.290297,AUT,578734.831276,0.011557,0.011548,0.011505,0.070207,0.001053,neutron,pi-,solid
400,11.0,0.290861,0.632980,0.424181,3.797330,0.287242,AUT,389990.420335,0.015504,0.014898,0.014859,0.070207,0.001073,neutron,pi-,solid
401,11.0,0.342175,0.493562,0.426890,3.470943,0.236188,AUT,83636.819811,0.033706,0.033228,0.033035,0.070207,0.001089,neutron,pi-,solid
402,11.0,0.408005,0.417939,0.425795,3.515475,0.241062,AUT,172087.451462,0.057889,0.040043,0.040475,0.070207,0.001112,neutron,pi-,solid
403,11.0,0.271114,0.643895,0.423587,3.593889,0.493879,AUT,462799.241874,0.025194,0.019525,0.019410,0.070207,0.001062,neutron,pi-,solid
404,11.0,0.360758,0.462332,0.417881,3.413552,0.557482,AUT,89734.752222,0.032088,0.045805,0.045751,0.070207,0.001099,neutron,pi-,solid
405,11.0,0.303576,0.559244,0.424083,3.440788,0.715250,AUT,674035.034242,0.011007,0.013278,0.013184,0.070207,0.001074,neutron,pi-,solid
406,11.0,0.280909,0.577035,0.473662,3.332336,0.118747,AUT,932605.640720,0.009022,0.009001,0.008981,0.070207,0.001045,neutron,pi-,solid
407,11.0,0.355696,0.473263,0.473645,3.458067,0.116706,AUT,862435.675379,0.009785,0.009718,0.009688,0.070207,0.001071,neutron,pi-,solid
408,11.0,0.439070,0.413770,0.473055,3.749494,0.148044,AUT,41841.573236,0.080251,0.063336,0.064066,0.070207,0.001095,neutron,pi-,solid
409,11.0,0.263138,0.641683,0.473662,3.483291,0.292257,AUT,595591.563157,0.011241,0.011204,0.011210,0.070207,0.001039,neutron,pi-,solid
410,11.0,0.309511,0.576956,0.474815,3.667856,0.267503,AUT,233757.827201,0.018567,0.018449,0.018313,0.070207,0.001058,neutron,pi-,solid
411,11.0,0.397836,0.426564,0.475236,3.493453,0.251125,AUT,230908.775527,0.034690,0.026672,0.026988,0.070207,0.001082,neutron,pi-,solid
412,11.0,0.270917,0.652369,0.474055,3.639476,0.486459,AUT,365393.090095,0.022795,0.018582,0.018606,0.070207,0.001043,neutron,pi-,solid
413,11.0,0.367537,0.440647,0.462532,3.333996,0.579348,AUT,4619.014321,0.193890,0.302815,0.298644,0.070207,0.001080,neutron,pi-,solid
414,11.0,0.295343,0.573500,0.473553,3.444773,0.748962,AUT,494154.792118,0.013368,0.015167,0.015138,0.070207,0.001051,neutron,pi-,solid
415,11.0,0.295515,0.552420,0.523614,3.343559,0.119337,AUT,944489.724807,0.008822,0.008808,0.008811,0.070207,0.001028,neutron,pi-,solid
416,11.0,0.380657,0.450919,0.523331,3.532532,0.125799,AUT,363789.915822,0.015222,0.014906,0.014898,0.070207,0.001051,neutron,pi-,solid
417,11.0,0.270192,0.628880,0.523903,3.501609,0.290312,AUT,560005.523262,0.011407,0.011366,0.011357,0.070207,0.001020,neutron,pi-,solid
418,11.0,0.353764,0.475992,0.524963,3.449162,0.252210,AUT,249881.456721,0.019368,0.018606,0.018557,0.070207,0.001044,neutron,pi-,solid
419,11.0,0.424301,0.411198,0.524456,3.600974,0.272063,AUT,95548.104996,0.061337,0.044823,0.045546,0.070207,0.001058,neutron,pi-,solid
420,11.0,0.270010,0.655329,0.524201,3.645905,0.484974,AUT,297056.593855,0.020535,0.018026,0.018027,0.070207,0.001021,neutron,pi-,solid
421,11.0,0.435543,0.406911,0.532154,3.659797,0.411316,AUT,355.203805,4.335442,2.586589,2.488968,0.070207,0.001055,neutron,pi-,solid
422,11.0,0.283168,0.600624,0.523181,3.478107,0.778472,AUT,328392.889455,0.018471,0.018388,0.018366,0.070207,0.001025,neutron,pi-,solid
423,11.0,0.270736,0.606598,0.573506,3.382082,0.212904,AUT,757851.822992,0.009544,0.009514,0.009527,0.070207,0.000995,neutron,pi-,solid
424,11.0,0.328091,0.507488,0.573910,3.425484,0.161962,AUT,580180.638746,0.011066,0.011063,0.011054,0.070207,0.001009,neutron,pi-,solid
425,11.0,0.395153,0.435488,0.573213,3.545847,0.199370,AUT,317128.760326,0.018652,0.016897,0.016949,0.070207,0.001019,neutron,pi-,solid
426,11.0,0.271165,0.648804,0.573862,3.622497,0.555402,AUT,363834.554519,0.017497,0.015609,0.015572,0.070207,0.000996,neutron,pi-,solid
427,11.0,0.382657,0.464437,0.568856,3.646531,0.569724,AUT,1712.207456,0.305287,0.281928,0.274217,0.070207,0.001021,neutron,pi-,solid
428,11.0,0.281769,0.584485,0.623643,3.382145,0.205412,AUT,741222.252118,0.009385,0.009364,0.009380,0.070207,0.000968,neutron,pi-,solid
429,11.0,0.361343,0.468889,0.623049,3.486513,0.180316,AUT,426290.759428,0.013015,0.012800,0.012777,0.070207,0.000979,neutron,pi-,solid
430,11.0,0.269888,0.649714,0.623684,3.612529,0.609340,AUT,335102.629396,0.017007,0.015446,0.015391,0.070207,0.000966,neutron,pi-,solid
431,11.0,0.300787,0.554052,0.673262,3.400223,0.200078,AUT,736970.710775,0.009099,0.009093,0.009101,0.070207,0.000936,neutron,pi-,solid
432,11.0,0.393741,0.466324,0.666073,3.789326,0.168183,AUT,21736.906439,0.055128,0.054319,0.054501,0.070207,0.000943,neutron,pi-,solid
433,11.0,0.269090,0.652417,0.673470,3.618416,0.592326,AUT,250896.240151,0.017933,0.016682,0.016711,0.070207,0.000933,neutron,pi-,solid
434,11.0,0.317391,0.646696,0.323272,4.234028,0.127517,AUT,802063.335741,0.010786,0.010656,0.010628,0.070207,0.001132,neutron,pi-,solid
435,11.0,0.351493,0.624404,0.323414,4.529272,0.123814,AUT,792321.874343,0.011082,0.010914,0.010911,0.070207,0.001150,neutron,pi-,solid
436,11.0,0.388523,0.580669,0.323538,4.651347,0.116609,AUT,729552.470220,0.011733,0.011578,0.011545,0.070207,0.001168,neutron,pi-,solid
437,11.0,0.445851,0.495522,0.323542,4.546594,0.118871,AUT,381973.221698,0.016455,0.016400,0.016304,0.070207,0.001194,neutron,pi-,solid
438,11.0,0.311299,0.654132,0.324128,4.201238,0.286274,AUT,806727.745792,0.014219,0.012299,0.012280,0.070207,0.001128,neutron,pi-,solid
439,11.0,0.342921,0.634949,0.324051,4.493865,0.286593,AUT,800775.300763,0.018496,0.014585,0.014605,0.070207,0.001146,neutron,pi-,solid
440,11.0,0.379289,0.599833,0.323992,4.691129,0.288750,AUT,701873.661463,0.025410,0.019003,0.019061,0.070207,0.001164,neutron,pi-,solid
441,11.0,0.438577,0.529443,0.324453,4.779365,0.281753,AUT,219063.436567,0.023994,0.023305,0.023162,0.070207,0.001192,neutron,pi-,solid
442,11.0,0.333103,0.639133,0.324083,4.387935,0.485017,AUT,803484.753644,0.018341,0.015522,0.015451,0.070207,0.001140,neutron,pi-,solid
443,11.0,0.411795,0.547924,0.323256,4.626150,0.493516,AUT,382227.867679,0.017440,0.021125,0.020930,0.070207,0.001179,neutron,pi-,solid
444,11.0,0.353750,0.617002,0.324629,4.472038,0.701457,AUT,509575.235768,0.016200,0.016169,0.016292,0.070207,0.001150,neutron,pi-,solid
445,11.0,0.327074,0.639495,0.373298,4.313319,0.126637,AUT,797650.044586,0.010554,0.010430,0.010467,0.070207,0.001113,neutron,pi-,solid
446,11.0,0.378963,0.592461,0.373553,4.625926,0.122131,AUT,760864.903211,0.010974,0.010921,0.010912,0.070207,0.001136,neutron,pi-,solid
447,11.0,0.444410,0.496497,0.373383,4.540633,0.123406,AUT,277478.031671,0.018717,0.018638,0.018548,0.070207,0.001162,neutron,pi-,solid
448,11.0,0.316549,0.650033,0.373802,4.244606,0.289648,AUT,809211.448791,0.012547,0.011388,0.011348,0.070207,0.001108,neutron,pi-,solid
449,11.0,0.357422,0.623165,0.373912,4.594490,0.287946,AUT,774853.431944,0.016881,0.013792,0.013834,0.070207,0.001127,neutron,pi-,solid
450,11.0,0.417626,0.550925,0.374240,4.726863,0.283126,AUT,399218.829500,0.017989,0.016764,0.016607,0.070207,0.001152,neutron,pi-,solid
451,11.0,0.342293,0.630436,0.374147,4.440803,0.485618,AUT,781557.331578,0.023624,0.017892,0.017889,0.070207,0.001120,neutron,pi-,solid
452,11.0,0.431836,0.529026,0.372887,4.700158,0.499574,AUT,120280.505345,0.031886,0.037974,0.037715,0.070207,0.001158,neutron,pi-,solid
453,11.0,0.354605,0.614686,0.374278,4.463268,0.723460,AUT,460569.111344,0.013810,0.015503,0.015574,0.070207,0.001125,neutron,pi-,solid
454,11.0,0.339514,0.630010,0.423327,4.407052,0.127022,AUT,796971.550631,0.010375,0.010297,0.010261,0.070207,0.001096,neutron,pi-,solid
455,11.0,0.415234,0.539570,0.423353,4.599059,0.124663,AUT,449172.670182,0.013914,0.013976,0.013928,0.070207,0.001122,neutron,pi-,solid
456,11.0,0.323013,0.645815,0.423775,4.302316,0.293133,AUT,803620.314466,0.011646,0.010856,0.010831,0.070207,0.001089,neutron,pi-,solid
457,11.0,0.380497,0.596948,0.423895,4.673424,0.287777,AUT,655755.142129,0.015709,0.013632,0.013604,0.070207,0.001111,neutron,pi-,solid
458,11.0,0.465365,0.478995,0.424548,4.594123,0.271258,AUT,76046.412755,0.037243,0.036304,0.035763,0.070207,0.001138,neutron,pi-,solid
459,11.0,0.349936,0.623291,0.424083,4.477867,0.485841,AUT,700204.898386,0.027050,0.019697,0.019709,0.070207,0.001099,neutron,pi-,solid
460,11.0,0.471934,0.498400,0.423286,4.852309,0.492813,AUT,10613.902602,0.100802,0.136634,0.136748,0.070207,0.001142,neutron,pi-,solid
461,11.0,0.352305,0.617628,0.424382,4.460270,0.738430,AUT,390458.751475,0.015655,0.016855,0.016845,0.070207,0.001099,neutron,pi-,solid
462,11.0,0.359255,0.607196,0.473386,4.475023,0.126975,AUT,772104.238472,0.010247,0.010232,0.010247,0.070207,0.001077,neutron,pi-,solid
463,11.0,0.460320,0.474010,0.473345,4.497684,0.134462,AUT,66161.394848,0.038777,0.037422,0.037327,0.070207,0.001104,neutron,pi-,solid
464,11.0,0.332558,0.639591,0.473720,4.384773,0.295966,AUT,792104.952355,0.011163,0.010565,0.010566,0.070207,0.001069,neutron,pi-,solid
465,11.0,0.408699,0.556924,0.474036,4.666249,0.284689,AUT,370499.759686,0.016183,0.015677,0.015568,0.070207,0.001091,neutron,pi-,solid
466,11.0,0.344958,0.628056,0.474145,4.455325,0.544451,AUT,758433.642791,0.022997,0.017221,0.017170,0.070207,0.001073,neutron,pi-,solid
467,11.0,0.437817,0.534585,0.473815,4.824429,0.543448,AUT,55530.066759,0.051189,0.054810,0.054699,0.070207,0.001099,neutron,pi-,solid
468,11.0,0.330551,0.639101,0.523472,4.355886,0.238640,AUT,801097.268638,0.010143,0.009918,0.009901,0.070207,0.001042,neutron,pi-,solid
469,11.0,0.402287,0.561239,0.523607,4.627634,0.215707,AUT,634383.001367,0.011249,0.011193,0.011145,0.070207,0.001058,neutron,pi-,solid
470,11.0,0.348230,0.625283,0.524144,4.471987,0.576516,AUT,725506.221747,0.020048,0.015601,0.015611,0.070207,0.001046,neutron,pi-,solid
471,11.0,0.471623,0.500704,0.523392,4.871578,0.492870,AUT,6304.584717,0.116692,0.135237,0.134319,0.070207,0.001071,neutron,pi-,solid
472,11.0,0.343600,0.627081,0.573407,4.435715,0.236457,AUT,782558.749525,0.009894,0.009718,0.009689,0.070207,0.001014,neutron,pi-,solid
473,11.0,0.426959,0.524968,0.573315,4.608140,0.216781,AUT,219555.667127,0.018208,0.018388,0.018220,0.070207,0.001024,neutron,pi-,solid
474,11.0,0.347426,0.626573,0.573971,4.470370,0.580165,AUT,592985.057216,0.020089,0.015756,0.015796,0.070207,0.001014,neutron,pi-,solid
475,11.0,0.341963,0.629450,0.623618,4.431663,0.320004,AUT,787593.690937,0.010032,0.009602,0.009559,0.070207,0.000977,neutron,pi-,solid
476,11.0,0.419037,0.540923,0.622936,4.668252,0.270217,AUT,179226.856937,0.019804,0.019670,0.019560,0.070207,0.000981,neutron,pi-,solid
477,11.0,0.349651,0.621784,0.673022,4.464595,0.368224,AUT,746576.147003,0.010041,0.009525,0.009516,0.070207,0.000937,neutron,pi-,solid
478,11.0,0.394988,0.645584,0.323396,5.259697,0.124440,AUT,528595.571176,0.013824,0.013636,0.013616,0.070207,0.001175,neutron,pi-,solid
479,11.0,0.435633,0.608096,0.323592,5.465231,0.120204,AUT,536184.215691,0.014094,0.013877,0.013763,0.070207,0.001195,neutron,pi-,solid
480,11.0,0.487077,0.551790,0.323239,5.538481,0.121361,AUT,533843.164542,0.014005,0.014074,0.013965,0.070207,0.001222,neutron,pi-,solid
481,11.0,0.549856,0.505064,0.323063,5.732208,0.132938,AUT,49023.799331,0.049461,0.049918,0.049349,0.070207,0.001258,neutron,pi-,solid
482,11.0,0.394203,0.648580,0.324066,5.273492,0.286486,AUT,539641.852013,0.024304,0.018892,0.018929,0.070207,0.001174,neutron,pi-,solid
483,11.0,0.441046,0.602764,0.323953,5.482352,0.289052,AUT,528780.145487,0.026029,0.020570,0.020668,0.070207,0.001197,neutron,pi-,solid
484,11.0,0.504507,0.534774,0.324094,5.558136,0.286789,AUT,444132.483139,0.016931,0.017731,0.017623,0.070207,0.001230,neutron,pi-,solid
485,11.0,0.424699,0.617275,0.324024,5.389691,0.484666,AUT,535246.092219,0.020312,0.019379,0.019340,0.070207,0.001189,neutron,pi-,solid
486,11.0,0.515795,0.525426,0.324132,5.587579,0.484737,AUT,133506.913551,0.029219,0.045625,0.045473,0.070207,0.001237,neutron,pi-,solid
487,11.0,0.433310,0.608964,0.324121,5.413945,0.700894,AUT,268621.455180,0.022831,0.024084,0.024183,0.070207,0.001193,neutron,pi-,solid
488,11.0,0.405938,0.635849,0.373289,5.321498,0.125312,AUT,534992.665977,0.013267,0.013195,0.013169,0.070207,0.001151,neutron,pi-,solid
489,11.0,0.470799,0.569325,0.373454,5.519510,0.122846,AUT,530782.537517,0.013591,0.013589,0.013537,0.070207,0.001178,neutron,pi-,solid
490,11.0,0.545252,0.507087,0.372967,5.706629,0.134316,AUT,42628.620446,0.051038,0.051163,0.050854,0.070207,0.001213,neutron,pi-,solid
491,11.0,0.400641,0.643506,0.373976,5.316091,0.287533,AUT,534932.396323,0.019986,0.016541,0.016568,0.070207,0.001148,neutron,pi-,solid
492,11.0,0.466171,0.572953,0.373961,5.499887,0.288146,AUT,532215.994219,0.017437,0.015844,0.015784,0.070207,0.001176,neutron,pi-,solid
493,11.0,0.536611,0.509769,0.373959,5.644817,0.287945,AUT,111399.243098,0.029941,0.032730,0.032301,0.070207,0.001208,neutron,pi-,solid
494,11.0,0.442908,0.598921,0.374021,5.429995,0.485165,AUT,529395.912485,0.021402,0.019264,0.019260,0.070207,0.001166,neutron,pi-,solid
495,11.0,0.569491,0.503439,0.373395,5.918152,0.474142,AUT,1171.514032,0.304044,0.505426,0.507293,0.070207,0.001227,neutron,pi-,solid
496,11.0,0.431767,0.611286,0.374277,5.416757,0.714505,AUT,222966.055829,0.020466,0.024893,0.024807,0.070207,0.001161,neutron,pi-,solid
497,11.0,0.420276,0.620971,0.423351,5.373618,0.126107,AUT,535798.331620,0.012947,0.012898,0.012884,0.070207,0.001127,neutron,pi-,solid
498,11.0,0.497718,0.543606,0.423207,5.574425,0.125587,AUT,211203.883513,0.020950,0.021071,0.020912,0.070207,0.001155,neutron,pi-,solid
499,11.0,0.409437,0.634501,0.423832,5.352749,0.289177,AUT,530539.698785,0.017534,0.015246,0.015235,0.070207,0.001123,neutron,pi-,solid
500,11.0,0.490976,0.547939,0.423794,5.536378,0.290163,AUT,374019.526479,0.016539,0.016521,0.016345,0.070207,0.001152,neutron,pi-,solid
501,11.0,0.433532,0.607915,0.424094,5.408675,0.539279,AUT,532556.497323,0.021388,0.018701,0.018692,0.070207,0.001131,neutron,pi-,solid
502,11.0,0.535030,0.512607,0.423676,5.659435,0.493162,AUT,40463.788550,0.051349,0.072191,0.072099,0.070207,0.001168,neutron,pi-,solid
503,11.0,0.402600,0.639924,0.473626,5.312211,0.223897,AUT,538285.646277,0.013372,0.012890,0.012857,0.070207,0.001092,neutron,pi-,solid
504,11.0,0.463978,0.575706,0.473638,5.502672,0.216414,AUT,533494.383933,0.013330,0.013057,0.012984,0.070207,0.001109,neutron,pi-,solid
505,11.0,0.532197,0.513581,0.473427,5.639477,0.240703,AUT,111822.324469,0.028300,0.029014,0.028659,0.070207,0.001128,neutron,pi-,solid
506,11.0,0.436774,0.605673,0.474148,5.420992,0.557933,AUT,488610.853359,0.021614,0.018618,0.018620,0.070207,0.001101,neutron,pi-,solid
507,11.0,0.413797,0.628726,0.523559,5.359298,0.226839,AUT,532837.768715,0.012822,0.012502,0.012472,0.070207,0.001062,neutron,pi-,solid
508,11.0,0.491208,0.548646,0.523425,5.549098,0.229179,AUT,306966.762761,0.016269,0.016344,0.016302,0.070207,0.001076,neutron,pi-,solid
509,11.0,0.432938,0.609969,0.523769,5.416614,0.557834,AUT,376901.126395,0.025793,0.021095,0.021165,0.070207,0.001065,neutron,pi-,solid
510,11.0,0.432135,0.608872,0.573536,5.404347,0.231019,AUT,532181.596236,0.012141,0.011965,0.011882,0.070207,0.001025,neutron,pi-,solid
511,11.0,0.525059,0.521604,0.571658,5.651198,0.232983,AUT,48609.629289,0.039081,0.039695,0.039417,0.070207,0.001036,neutron,pi-,solid
512,11.0,0.426244,0.617671,0.573431,5.407649,0.553990,AUT,272774.292760,0.030774,0.024354,0.024400,0.070207,0.001025,neutron,pi-,solid
513,11.0,0.427340,0.615428,0.623105,5.405150,0.330681,AUT,532115.698983,0.012544,0.011915,0.011840,0.070207,0.000981,neutron,pi-,solid
514,11.0,0.516702,0.536205,0.617396,5.718150,0.206738,AUT,16011.947065,0.064627,0.065357,0.064803,0.070207,0.000986,neutron,pi-,solid
515,11.0,0.420317,0.624492,0.672165,5.400069,0.319095,AUT,316844.797056,0.015070,0.014482,0.014391,0.070207,0.000933,neutron,pi-,solid
516,11.0,0.492875,0.632969,0.323396,6.428486,0.121243,AUT,532948.478577,0.014380,0.014214,0.014214,0.070207,0.001229,neutron,pi-,solid
517,11.0,0.572868,0.588270,0.323450,6.955449,0.121934,AUT,274042.787556,0.020577,0.020626,0.020377,0.070207,0.001279,neutron,pi-,solid
518,11.0,0.500586,0.627534,0.323899,6.467456,0.287935,AUT,531818.730109,0.024619,0.019876,0.019934,0.070207,0.001234,neutron,pi-,solid
519,11.0,0.584759,0.580053,0.324015,7.003219,0.286446,AUT,179726.906894,0.028699,0.028730,0.028607,0.070207,0.001287,neutron,pi-,solid
520,11.0,0.516561,0.619770,0.323960,6.582828,0.535742,AUT,414948.551004,0.017979,0.019842,0.019832,0.070207,0.001243,neutron,pi-,solid
521,11.0,0.516889,0.618630,0.373406,6.577755,0.124129,AUT,530954.053190,0.013917,0.013895,0.013784,0.070207,0.001204,neutron,pi-,solid
522,11.0,0.620568,0.593504,0.373286,7.603018,0.121798,AUT,15385.731356,0.085795,0.085737,0.085410,0.070207,0.001262,neutron,pi-,solid
523,11.0,0.518580,0.615915,0.374095,6.566287,0.288200,AUT,529592.444940,0.018373,0.016307,0.016309,0.070207,0.001204,neutron,pi-,solid
524,11.0,0.619203,0.591337,0.373835,7.558791,0.287445,AUT,19958.693869,0.078550,0.078979,0.077990,0.070207,0.001261,neutron,pi-,solid
525,11.0,0.517508,0.619214,0.374077,6.589440,0.538165,AUT,335244.254334,0.023286,0.023160,0.023170,0.070207,0.001204,neutron,pi-,solid
526,11.0,0.494715,0.631641,0.423681,6.437482,0.211706,AUT,533438.533772,0.014482,0.013898,0.013852,0.070207,0.001157,neutron,pi-,solid
527,11.0,0.575986,0.585347,0.423538,6.959363,0.217089,AUT,250574.402646,0.020251,0.020262,0.020037,0.070207,0.001190,neutron,pi-,solid
528,11.0,0.515629,0.620118,0.423932,6.575698,0.539555,AUT,263417.422130,0.029570,0.026912,0.026866,0.070207,0.001165,neutron,pi-,solid
529,11.0,0.516185,0.617950,0.473469,6.560306,0.219503,AUT,534317.940694,0.013552,0.013238,0.013207,0.070207,0.001126,neutron,pi-,solid
530,11.0,0.615511,0.591236,0.473521,7.512495,0.224682,AUT,24874.813986,0.061956,0.062135,0.061742,0.070207,0.001159,neutron,pi-,solid
531,11.0,0.511756,0.623849,0.473947,6.567573,0.538270,AUT,203190.740873,0.036015,0.030310,0.030356,0.070207,0.001125,neutron,pi-,solid
532,11.0,0.515620,0.620501,0.523425,6.580562,0.308041,AUT,532407.281018,0.013639,0.013069,0.013004,0.070207,0.001083,neutron,pi-,solid
533,11.0,0.632456,0.597380,0.521336,7.798985,0.214581,AUT,2361.083915,0.193984,0.194981,0.191720,0.070207,0.001111,neutron,pi-,solid
534,11.0,0.510005,0.625484,0.573136,6.564904,0.305056,AUT,353018.973908,0.015938,0.015266,0.015170,0.070207,0.001034,neutron,pi-,solid
535,11.0,0.500016,0.633420,0.622203,6.524414,0.296657,AUT,201170.545696,0.019762,0.019070,0.018958,0.070207,0.000981,neutron,pi-,solid
536,8.8,0.108712,0.640097,0.323433,1.142004,0.138823,AUT,1922441.473455,0.011818,0.008910,0.008905,0.070207,0.001490,neutron,pi-,solid
537,8.8,0.133025,0.569697,0.324079,1.250465,0.111796,AUT,1789987.214603,0.007952,0.007018,0.007069,0.070207,0.001496,neutron,pi-,solid
